applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved,low_risk_terms
5649,ForProfit2,0.3,White,22,F,Non-US,45000,750,0.129,undergrad,Arts,92000.0,1.1503106288731417,0.6103106288731417,1,1
5650,UVA,0.035,Other,21,F,US Person,67000,744,0.199,undergrad,Business,16000.0,0.9495371889134346,0.8865371889134346,1,1
5651,ForProfit1,0.25,White,22,F,Non-US,32000,636,0.173,graduate,Business,60000.0,0.1358300048228058,-0.31416999517719424,0,0
5652,StateU,0.065,White,22,M,Non-US,32000,594,0.193,graduate,Law,25000.0,-0.3376502846058012,-0.4546502846058012,0,0
5653,ForProfit1,0.25,White,28,F,Non-US,50000,730,0.372,undergrad,Law,14000.0,0.5084959855140452,0.05849598551404517,1,0
5654,ForProfit1,0.25,Black,31,M,Non-US,23000,800,0.067,undergrad,STEM,33000.0,1.325107983318298,0.875107983318298,1,1
5655,StateU,0.065,White,24,M,Non-US,37000,721,0.136,undergrad,STEM,57000.0,1.0183070358968263,0.9013070358968263,1,1
5656,StateU,0.065,White,27,F,Non-US,29000,668,0.111,undergrad,Law,12000.0,0.5004866583596987,0.38348665835969875,1,1
5657,CommunityCollege,0.12,Black,28,F,Non-US,62000,623,0.103,undergrad,Law,38000.0,-0.187450405256322,-0.40345040525632203,0,0
5658,UVA,0.035,White,26,F,Non-US,55000,758,0.077,undergrad,STEM,14000.0,1.6996835868068074,1.6366835868068075,1,1
5659,ForProfit2,0.3,Black,29,F,Non-US,52000,677,0.145,undergrad,Business,45000.0,0.025683001404517736,-0.5143169985954823,0,0
5660,StateU,0.065,White,23,M,Non-US,103000,766,0.068,graduate,Arts,35000.0,1.5527815152702564,1.4357815152702564,1,1
5661,CommunityCollege,0.12,Asian,19,M,Non-US,40000,526,0.176,undergrad,Arts,46000.0,-1.5986521140455938,-1.8146521140455938,0,0
5662,CommunityCollege,0.12,White,24,M,Non-US,54000,753,0.207,undergrad,Business,13000.0,1.040226515409432,0.8242265154094319,1,1
5663,StateU,0.065,White,21,F,Non-US,61000,593,0.268,undergrad,STEM,60000.0,-0.9365966679212864,-1.0535966679212865,0,0
5664,StateU,0.065,Black,24,F,US Person,30000,672,0.224,undergrad,Arts,17000.0,-0.5185464124021504,-0.6355464124021504,0,0
5665,UVA,0.035,White,24,F,US Person,53000,694,0.068,undergrad,STEM,38000.0,0.3469303411134716,0.2839303411134716,1,1
5666,StateU,0.065,White,24,F,Non-US,25000,775,0.114,undergrad,Arts,34000.0,0.877220720037621,0.760220720037621,1,1
5667,CommunityCollege,0.12,White,24,F,Non-US,22000,643,0.274,undergrad,Arts,31000.0,-0.7012489003614197,-0.9172489003614197,0,0
5668,StateU,0.065,White,19,F,Non-US,55000,650,0.245,undergrad,Arts,46000.0,-0.18411568118707622,-0.3011156811870762,0,0
5669,StateU,0.065,White,31,M,Non-US,16000,616,0.37,undergrad,Law,54000.0,-0.5698887175980365,-0.6868887175980365,0,0
5670,CommunityCollege,0.12,Other,22,M,Non-US,11000,716,0.246,undergrad,Arts,12000.0,0.12018465150215853,-0.09581534849784147,1,0
5671,StateU,0.065,White,26,F,Non-US,64000,620,0.163,graduate,Arts,26000.0,-0.2574638450757191,-0.3744638450757191,0,0
5672,CommunityCollege,0.12,White,24,F,Non-US,31000,626,0.142,undergrad,STEM,42000.0,-0.3999917991546559,-0.6159917991546559,0,0
5673,CommunityCollege,0.12,White,25,M,US Person,14000,677,0.305,graduate,Arts,24000.0,-0.05617218249477546,-0.2721721824947755,0,0
5674,CommunityCollege,0.12,White,24,M,Non-US,55000,636,0.198,graduate,Arts,24000.0,-0.29480883240344485,-0.5108088324034449,0,0
5675,ForProfit2,0.3,White,25,F,US Person,22000,732,0.147,graduate,Law,17000.0,0.9251498778517948,0.3851498778517948,1,1
5676,CommunityCollege,0.12,Asian,19,F,Non-US,21000,655,0.162,graduate,Arts,28000.0,0.2279302769512091,0.011930276951209101,1,0
5677,CommunityCollege,0.12,Asian,31,M,Non-US,48000,701,0.053,graduate,Arts,27000.0,0.7080962619859036,0.4920962619859036,1,1
5678,UVA,0.035,White,26,M,Non-US,22000,756,0.323,undergrad,Arts,18000.0,0.5779750875825969,0.5149750875825968,1,1
5679,ForProfit1,0.25,White,27,F,US Person,71000,690,0.158,graduate,Business,24000.0,0.7317713526204335,0.28177135262043346,1,1
5680,StateU,0.065,Other,22,M,Non-US,31000,703,0.297,graduate,Law,11000.0,0.5284266773474459,0.41142667734744587,1,1
5681,CommunityCollege,0.12,Other,19,F,Non-US,52000,621,0.145,undergrad,STEM,47000.0,-0.21603251379976168,-0.4320325137997617,0,0
5682,CommunityCollege,0.12,White,19,M,Non-US,33000,630,0.086,undergrad,Business,38000.0,-0.338922730650344,-0.554922730650344,0,0
5683,CommunityCollege,0.12,White,19,F,Non-US,44000,673,0.207,undergrad,Law,65000.0,0.4086277748405069,0.1926277748405069,1,1
5684,ForProfit1,0.25,White,20,F,Non-US,46000,699,0.052,undergrad,Business,12000.0,1.0251416026285818,0.5751416026285818,1,1
5685,ForProfit2,0.3,Other,26,M,US Person,36000,712,0.219,undergrad,Business,33000.0,0.5487990142788268,0.008799014278826789,1,0
5686,StateU,0.065,White,25,M,Non-US,46000,723,0.426,graduate,Arts,16000.0,0.47264164117836943,0.35564164117836944,1,1
5687,UVA,0.035,White,29,M,Non-US,23000,650,0.138,undergrad,STEM,24000.0,-0.3112603169570841,-0.3742603169570841,0,0
5688,CommunityCollege,0.12,White,30,F,Non-US,20000,645,0.274,undergrad,STEM,18000.0,-0.26375260630443553,-0.4797526063044355,0,0
5689,CommunityCollege,0.12,White,27,F,US Person,63000,609,0.081,undergrad,Arts,25000.0,-0.23912968139323398,-0.45512968139323395,0,0
5690,StateU,0.065,White,19,F,Non-US,26000,635,0.309,undergrad,Business,66000.0,-0.3162539942286161,-0.4332539942286161,0,0
5691,UVA,0.035,Other,26,M,Non-US,39000,709,0.188,graduate,Arts,81000.0,-0.07235471737926542,-0.13535471737926544,1,0
5692,ForProfit2,0.3,White,26,M,Non-US,36000,725,0.093,undergrad,STEM,24000.0,0.9203468975801329,0.38034689758013285,1,1
5693,CommunityCollege,0.12,Black,20,F,Non-US,72000,720,0.177,undergrad,Business,20000.0,0.7546966168672453,0.5386966168672453,1,1
5694,CommunityCollege,0.12,White,22,M,Non-US,54000,699,0.176,undergrad,Business,16000.0,0.4321761071607183,0.2161761071607183,1,1
5695,ForProfit2,0.3,White,30,F,Non-US,81000,619,0.114,graduate,STEM,27000.0,0.08602484429209271,-0.4539751557079073,0,0
5696,StateU,0.065,White,23,M,US Person,22000,721,0.199,graduate,Business,37000.0,0.7261194013005537,0.6091194013005538,1,1
5697,ForProfit1,0.25,Black,27,F,Non-US,120000,725,0.051,undergrad,Arts,38000.0,1.0128971809415597,0.5628971809415597,1,1
5698,UVA,0.035,White,26,M,Non-US,21000,669,0.048,undergrad,STEM,53000.0,0.4542703915699136,0.3912703915699136,1,1
5699,CommunityCollege,0.12,White,21,F,Non-US,16000,618,0.306,graduate,STEM,24000.0,-0.3629516869351017,-0.5789516869351017,0,0
5700,UVA,0.035,White,29,M,Non-US,68000,723,0.184,undergrad,STEM,38000.0,0.9307151909003145,0.8677151909003145,1,1
5701,StateU,0.065,White,22,F,Non-US,51000,612,0.295,undergrad,Arts,23000.0,-0.8989375549628539,-1.015937554962854,0,0
5702,StateU,0.065,Black,23,F,Non-US,84000,698,0.114,undergrad,STEM,14000.0,0.3797680907532669,0.2627680907532669,1,1
5703,ForProfit1,0.25,Other,29,F,Non-US,77000,708,0.147,undergrad,STEM,30000.0,0.8499740107302332,0.39997401073023314,1,1
5704,CommunityCollege,0.12,Other,20,F,US Person,32000,763,0.081,undergrad,STEM,121000.0,1.1902007513656838,0.9742007513656838,1,1
5705,CommunityCollege,0.12,Other,25,F,Non-US,44000,674,0.113,undergrad,STEM,78000.0,0.6258307138402,0.4098307138402,1,1
5706,UVA,0.035,White,25,F,Non-US,58000,665,0.095,undergrad,Arts,39000.0,-0.18127049244774113,-0.24427049244774113,0,0
5707,CommunityCollege,0.12,White,29,M,Non-US,64000,611,0.365,undergrad,Arts,24000.0,-0.952147604209558,-1.168147604209558,0,0
5708,CommunityCollege,0.12,White,28,F,Non-US,71000,654,0.367,graduate,STEM,8000.0,0.12484516674263851,-0.09115483325736148,1,0
5709,CommunityCollege,0.12,Black,24,M,Non-US,43000,652,0.256,graduate,Law,39000.0,0.19174014933630457,-0.02425985066369543,1,0
5710,CommunityCollege,0.12,White,19,F,Non-US,48000,591,0.547,graduate,Arts,37000.0,-1.0857277923816437,-1.3017277923816437,0,0
5711,CommunityCollege,0.12,White,19,F,Non-US,32000,621,0.347,undergrad,Business,13000.0,-0.7343990351756298,-0.9503990351756297,0,0
5712,UVA,0.035,Asian,19,F,Non-US,32000,740,0.133,undergrad,Arts,28000.0,0.7115024822742472,0.6485024822742471,1,1
5713,StateU,0.065,Other,19,F,Non-US,17000,635,0.099,graduate,Business,53000.0,-0.102685570324015,-0.219685570324015,0,0
5714,ForProfit2,0.3,Asian,26,F,US Person,38000,681,0.131,graduate,Arts,32000.0,0.6516213357773512,0.11162133577735112,1,0
5715,ForProfit1,0.25,White,19,M,Non-US,52000,647,0.197,undergrad,STEM,38000.0,0.08692676579559903,-0.36307323420440096,0,0
5716,ForProfit2,0.3,Black,25,M,Non-US,13000,732,0.13,undergrad,Business,58000.0,0.11806919078204575,-0.4219308092179543,0,0
5717,CommunityCollege,0.12,Other,19,M,Non-US,86000,660,0.392,undergrad,Arts,66000.0,-0.5088007271555329,-0.7248007271555329,0,0
5718,StateU,0.065,White,23,F,US Person,46000,638,0.168,graduate,Arts,58000.0,-0.2889258454943807,-0.4059258454943807,0,0
5719,ForProfit2,0.3,Black,25,M,Non-US,23000,684,0.127,graduate,Law,95000.0,0.6266237651243673,0.08662376512436731,1,0
5720,ForProfit1,0.25,White,19,F,Non-US,57000,729,0.297,undergrad,Arts,43000.0,0.14369843776356248,-0.30630156223643756,0,0
5721,ForProfit1,0.25,White,32,F,Non-US,33000,765,0.095,graduate,Business,18000.0,1.3021609178514928,0.8521609178514928,1,1
5722,StateU,0.065,White,20,M,Non-US,74000,670,0.253,undergrad,Arts,27000.0,0.2724902456145908,0.1554902456145908,1,1
5723,StateU,0.065,Other,27,F,Non-US,51000,653,0.32,undergrad,STEM,40000.0,-0.04674344986321323,-0.16374344986321324,0,0
5724,ForProfit1,0.25,White,23,M,US Person,71000,592,0.141,undergrad,STEM,17000.0,0.06896579470986433,-0.38103420529013565,0,0
5725,UVA,0.035,White,23,M,Non-US,38000,614,0.128,undergrad,Arts,55000.0,-0.34740454807214044,-0.41040454807214044,0,0
5726,StateU,0.065,White,22,F,Non-US,22000,645,0.364,graduate,Arts,38000.0,-0.8114683966060396,-0.9284683966060396,0,0
5727,CommunityCollege,0.12,Black,23,F,US Person,49000,545,0.154,graduate,Business,16000.0,-0.9944110011733159,-1.210411001173316,0,0
5728,CommunityCollege,0.12,White,22,M,Non-US,17000,591,0.191,undergrad,Arts,38000.0,-0.8795988983239034,-1.0955988983239033,0,0
5729,CommunityCollege,0.12,Black,24,F,Non-US,22000,696,0.177,undergrad,Arts,18000.0,-0.1507730251187403,-0.3667730251187403,0,0
5730,StateU,0.065,White,23,F,Non-US,33000,657,0.114,undergrad,Arts,22000.0,0.21190584818474506,0.09490584818474505,1,0
5731,CommunityCollege,0.12,White,19,M,Non-US,12000,668,0.214,undergrad,Law,24000.0,0.051979779410871424,-0.16402022058912857,0,0
5732,ForProfit1,0.25,Black,31,F,Non-US,36000,686,0.435,undergrad,STEM,35000.0,-0.37465151041958916,-0.8246515104195892,0,0
5733,StateU,0.065,White,32,M,Non-US,58000,702,0.222,graduate,STEM,19000.0,0.875494972630444,0.758494972630444,1,1
5734,CommunityCollege,0.12,White,25,M,Non-US,37000,777,0.185,graduate,STEM,12000.0,1.5729277617768909,1.356927761776891,1,1
5735,StateU,0.065,White,28,F,Non-US,30000,657,0.224,undergrad,STEM,21000.0,0.26096373246126053,0.14396373246126054,1,0
5736,CommunityCollege,0.12,Black,21,F,Non-US,57000,793,0.433,undergrad,STEM,48000.0,1.0195677951350037,0.8035677951350038,1,1
5737,ForProfit2,0.3,White,25,F,US Person,29000,666,0.316,undergrad,STEM,78000.0,-0.03860717699025254,-0.5786071769902525,0,0
5738,StateU,0.065,White,19,F,US Person,21000,765,0.127,undergrad,Business,15000.0,1.1561544867398692,1.0391544867398692,1,1
5739,ForProfit2,0.3,White,25,M,Non-US,32000,661,0.036,undergrad,Arts,37000.0,0.3007726167174472,-0.23922738328255283,0,0
5740,CommunityCollege,0.12,White,19,F,Non-US,11000,743,0.133,undergrad,STEM,37000.0,0.8933695756062434,0.6773695756062434,1,1
5741,CommunityCollege,0.12,Asian,31,M,Non-US,56000,746,0.335,graduate,Arts,49000.0,0.868185723249394,0.6521857232493941,1,1
5742,CommunityCollege,0.12,Other,24,F,Non-US,83000,733,0.171,undergrad,Law,52000.0,0.9437567255649998,0.7277567255649998,1,1
5743,CommunityCollege,0.12,White,31,F,Non-US,68000,786,0.156,undergrad,Arts,14000.0,1.2731910501572041,1.0571910501572042,1,1
5744,ForProfit2,0.3,White,23,F,Non-US,24000,779,0.217,undergrad,STEM,37000.0,1.1997600809392297,0.6597600809392297,1,1
5745,CommunityCollege,0.12,White,19,M,Non-US,24000,796,0.308,graduate,STEM,64000.0,1.1275450171790502,0.9115450171790502,1,1
5746,CommunityCollege,0.12,White,20,M,Non-US,42000,680,0.221,undergrad,Business,35000.0,0.34967086093429983,0.13367086093429983,1,0
5747,StateU,0.065,Black,19,F,Non-US,10000,630,0.408,undergrad,Arts,26000.0,-1.0595525669250276,-1.1765525669250276,0,0
5748,StateU,0.065,White,26,M,US Person,34000,693,0.115,graduate,Arts,49000.0,0.3346074419261573,0.21760744192615733,1,1
5749,UVA,0.035,White,23,M,Non-US,86000,674,0.144,undergrad,Arts,12000.0,0.4603503959080359,0.3973503959080359,1,1
5750,ForProfit1,0.25,White,27,F,Non-US,37000,731,0.195,undergrad,STEM,25000.0,0.8147333788090793,0.36473337880907925,1,1
5751,StateU,0.065,White,23,M,Non-US,38000,742,0.088,undergrad,STEM,36000.0,1.0773739200703076,0.9603739200703076,1,1
5752,StateU,0.065,Asian,22,M,Non-US,44000,625,0.344,undergrad,Law,21000.0,-0.16108787433641406,-0.2780878743364141,0,0
5753,CommunityCollege,0.12,White,24,F,US Person,41000,596,0.42,undergrad,Arts,32000.0,-1.4264997954922636,-1.6424997954922635,0,0
5754,ForProfit2,0.3,White,23,F,Non-US,56000,711,0.231,undergrad,Law,51000.0,0.8144232482899547,0.2744232482899547,1,1
5755,CommunityCollege,0.12,White,24,F,US Person,28000,693,0.265,undergrad,Law,33000.0,0.21424599047540066,-0.001754009524599337,1,0
5756,CommunityCollege,0.12,White,19,F,Non-US,79000,800,0.22,undergrad,STEM,14000.0,1.8516190584615162,1.6356190584615162,1,1
5757,CommunityCollege,0.12,White,22,F,Non-US,17000,621,0.04,undergrad,Business,23000.0,0.0398633538751631,-0.1761366461248369,0,0
5758,CommunityCollege,0.12,Black,32,F,Non-US,37000,675,0.051,undergrad,Arts,67000.0,0.09410404836606318,-0.12189595163393682,1,0
5759,CommunityCollege,0.12,Other,23,F,Non-US,106000,707,0.113,undergrad,Arts,24000.0,0.8972429820313285,0.6812429820313285,1,1
5760,ForProfit1,0.25,Other,35,M,Non-US,57000,627,0.082,graduate,STEM,46000.0,0.3513487590486764,-0.0986512409513236,1,0
5761,ForProfit1,0.25,Black,22,F,Non-US,18000,544,0.136,undergrad,Arts,26000.0,-1.9735969425946176,-2.4235969425946178,0,0
5762,ForProfit1,0.25,White,26,M,US Person,34000,732,0.37,graduate,Arts,19000.0,0.22702923568642447,-0.22297076431357554,0,0
5763,CommunityCollege,0.12,White,19,M,Non-US,21000,682,0.491,graduate,STEM,20000.0,-0.10858750657344024,-0.32458750657344027,0,0
5764,StateU,0.065,Black,29,F,Non-US,26000,697,0.028,graduate,Business,49000.0,1.047291646511897,0.9302916465118971,1,1
5765,CommunityCollege,0.12,White,25,M,Non-US,35000,626,0.163,graduate,Law,65000.0,-0.14877141357503348,-0.3647714135750335,0,0
5766,UVA,0.035,White,28,M,Non-US,22000,653,0.333,graduate,Arts,31000.0,-0.43911466554533246,-0.5021146655453325,0,0
5767,StateU,0.065,Black,33,F,US Person,43000,704,0.161,undergrad,Law,34000.0,0.5074528194663449,0.3904528194663449,1,1
5768,StateU,0.065,White,29,F,Non-US,26000,601,0.114,undergrad,STEM,40000.0,-0.3527406186333159,-0.4697406186333159,0,0
5769,ForProfit1,0.25,White,19,F,Non-US,90000,775,0.132,graduate,Business,57000.0,1.9421444829478343,1.4921444829478343,1,1
5770,CommunityCollege,0.12,White,22,F,Non-US,52000,724,0.211,undergrad,Business,44000.0,0.6273430861688015,0.41134308616880155,1,1
5771,StateU,0.065,White,19,F,US Person,36000,636,0.086,undergrad,Arts,40000.0,-0.39092008666597833,-0.5079200866659783,0,0
5772,ForProfit1,0.25,Black,20,F,Non-US,36000,593,0.221,graduate,Arts,35000.0,-1.1664932002810549,-1.6164932002810548,0,0
5773,ForProfit2,0.3,White,20,F,Non-US,27000,756,0.081,undergrad,Law,50000.0,1.2950624488596387,0.7550624488596387,1,1
5774,CommunityCollege,0.12,White,29,F,Non-US,29000,703,0.378,undergrad,Business,26000.0,-0.23543159268594868,-0.4514315926859487,0,0
5775,StateU,0.065,White,20,F,Non-US,32000,672,0.339,undergrad,Arts,75000.0,-0.38172834412797557,-0.49872834412797556,0,0
5776,CommunityCollege,0.12,White,19,M,US Person,70000,672,0.352,graduate,STEM,36000.0,0.6493267364944523,0.4333267364944523,1,1
5777,StateU,0.065,Black,19,F,Non-US,135000,763,0.103,graduate,Arts,70000.0,1.3079155393262887,1.1909155393262887,1,1
5778,StateU,0.065,White,19,M,Non-US,59000,636,0.333,undergrad,STEM,36000.0,-0.15352861541086643,-0.2705286154108664,0,0
5779,UVA,0.035,White,23,F,Non-US,60000,676,0.117,undergrad,Law,45000.0,0.8391199852264768,0.7761199852264767,1,1
5780,CommunityCollege,0.12,White,20,F,Non-US,15000,636,0.389,undergrad,STEM,36000.0,-0.4932894623881491,-0.709289462388149,0,0
5781,CommunityCollege,0.12,Black,30,M,US Person,47000,694,0.385,graduate,Arts,41000.0,-0.0704976154243469,-0.28649761542434693,0,0
5782,StateU,0.065,White,25,M,Non-US,24000,681,0.242,undergrad,Arts,64000.0,-0.21391229336540557,-0.33091229336540556,0,0
5783,UVA,0.035,White,31,M,Non-US,69000,800,0.237,graduate,Arts,92000.0,1.6745266312292522,1.6115266312292522,1,1
5784,ForProfit2,0.3,White,19,F,Non-US,11000,710,0.067,undergrad,STEM,22000.0,0.6137826123641966,0.07378261236419659,1,0
5785,StateU,0.065,Black,19,F,US Person,80000,597,0.215,graduate,STEM,58000.0,-0.6687249731490303,-0.7857249731490303,0,0
5786,StateU,0.065,White,20,F,Non-US,92000,672,0.106,undergrad,Law,47000.0,1.0852802783255413,0.9682802783255413,1,1
5787,StateU,0.065,White,34,M,US Person,75000,623,0.216,undergrad,Business,22000.0,-0.16839110643233846,-0.28539110643233845,0,0
5788,CommunityCollege,0.12,White,24,M,Non-US,19000,635,0.267,graduate,Business,17000.0,-0.31446650255208625,-0.5304665025520863,0,0
5789,CommunityCollege,0.12,White,21,M,US Person,43000,669,0.245,graduate,STEM,20000.0,0.4238427962685115,0.20784279626851151,1,1
5790,CommunityCollege,0.12,White,26,M,Non-US,40000,721,0.163,undergrad,Law,20000.0,1.0832849408823564,0.8672849408823564,1,1
5791,CommunityCollege,0.12,White,27,F,US Person,47000,686,0.395,undergrad,Business,45000.0,0.02978251929707834,-0.18621748070292166,0,0
5792,StateU,0.065,White,20,F,US Person,38000,649,0.273,undergrad,Arts,37000.0,-0.6993865870750154,-0.8163865870750154,0,0
5793,ForProfit1,0.25,Black,19,F,Non-US,54000,621,0.1,undergrad,Law,32000.0,-0.14171077983991642,-0.5917107798399164,0,0
5794,StateU,0.065,White,27,M,Non-US,29000,575,0.065,undergrad,STEM,25000.0,-0.5156168744811463,-0.6326168744811463,0,0
5795,ForProfit2,0.3,Black,31,M,US Person,24000,648,0.13,undergrad,STEM,47000.0,-0.5266869682427541,-1.0666869682427542,0,0
5796,UVA,0.035,White,26,M,Non-US,89000,722,0.216,undergrad,Law,25000.0,1.194694779590959,1.131694779590959,1,1
5797,CommunityCollege,0.12,Black,26,M,Non-US,39000,702,0.295,undergrad,Business,30000.0,0.05390004473578813,-0.16209995526421186,0,0
5798,ForProfit2,0.3,Black,26,M,Non-US,37000,626,0.078,graduate,Arts,30000.0,-0.42836310260403576,-0.9683631026040358,0,0
5799,CommunityCollege,0.12,Other,25,F,US Person,30000,752,0.447,undergrad,Arts,33000.0,0.26492713360059195,0.04892713360059195,1,0
5800,CommunityCollege,0.12,White,20,M,Non-US,39000,776,0.192,undergrad,STEM,31000.0,1.0235511079435908,0.8075511079435909,1,1
5801,ForProfit1,0.25,White,28,F,US Person,51000,667,0.212,graduate,Arts,11000.0,-0.12479847725522328,-0.5747984772552233,0,0
5802,ForProfit2,0.3,Black,26,F,Non-US,32000,752,0.12,graduate,STEM,17000.0,1.0501623999891923,0.5101623999891922,1,1
5803,StateU,0.065,Other,21,F,Non-US,55000,651,0.396,undergrad,STEM,23000.0,-0.14852117028193823,-0.2655211702819382,0,0
5804,CommunityCollege,0.12,White,28,M,US Person,41000,698,0.364,undergrad,Arts,41000.0,-0.20986002043359517,-0.42586002043359517,0,0
5805,StateU,0.065,Other,33,F,Non-US,26000,793,0.08,graduate,Arts,22000.0,1.6086524107658213,1.4916524107658213,1,1
5806,CommunityCollege,0.12,Asian,29,M,US Person,64000,715,0.235,graduate,Arts,88000.0,0.7136689617141565,0.49766896171415653,1,1
5807,CommunityCollege,0.12,Other,23,F,Non-US,41000,734,0.435,graduate,Law,27000.0,0.6120523774635226,0.3960523774635226,1,1
5808,UVA,0.035,White,29,F,US Person,15000,657,0.071,graduate,Law,41000.0,0.09741642830096098,0.03441642830096096,1,0
5809,StateU,0.065,Black,30,M,US Person,31000,769,0.178,graduate,Arts,30000.0,0.7273560557136953,0.6103560557136953,1,1
5810,StateU,0.065,Black,27,F,US Person,15000,720,0.152,undergrad,Business,27000.0,0.6995031289016145,0.5825031289016145,1,1
5811,ForProfit2,0.3,White,24,M,Non-US,28000,672,0.477,undergrad,Law,18000.0,-0.22374110918979895,-0.763741109189799,0,0
5812,CommunityCollege,0.12,Black,19,M,Non-US,118000,657,0.306,undergrad,Arts,17000.0,-0.02634825419823633,-0.24234825419823633,0,0
5813,ForProfit1,0.25,White,21,F,Non-US,81000,689,0.186,undergrad,Law,39000.0,0.5818250723059107,0.13182507230591073,1,0
5814,ForProfit1,0.25,White,27,F,Non-US,30000,624,0.266,graduate,Arts,46000.0,-0.743734837780674,-1.193734837780674,0,0
5815,CommunityCollege,0.12,White,22,F,Non-US,22000,673,0.127,undergrad,Arts,14000.0,-0.0500286345483688,-0.2660286345483688,0,0
5816,ForProfit2,0.3,Black,28,F,Non-US,35000,746,0.07,undergrad,STEM,19000.0,0.9517539504241499,0.41175395042414986,1,1
5817,CommunityCollege,0.12,White,24,M,US Person,76000,769,0.321,undergrad,Arts,29000.0,0.7954898892055697,0.5794898892055698,1,1
5818,CommunityCollege,0.12,Other,30,F,Non-US,54000,612,0.093,undergrad,STEM,16000.0,0.010834243823645985,-0.20516575617635402,0,0
5819,ForProfit1,0.25,White,25,M,Non-US,63000,702,0.141,undergrad,Arts,35000.0,0.5580016114153633,0.1080016114153633,1,0
5820,UVA,0.035,Black,23,F,Non-US,85000,713,0.072,undergrad,STEM,23000.0,0.5962961310692493,0.5332961310692492,1,1
5821,StateU,0.065,White,19,F,Non-US,60000,673,0.184,graduate,Business,16000.0,0.42910570715472657,0.3121057071547266,1,1
5822,ForProfit1,0.25,White,30,F,US Person,24000,678,0.253,graduate,STEM,16000.0,0.21242991252540105,-0.23757008747459896,0,0
5823,ForProfit1,0.25,White,20,F,Non-US,62000,664,0.1,graduate,Law,29000.0,0.867096874304036,0.417096874304036,1,1
5824,StateU,0.065,Other,19,F,Non-US,43000,686,0.081,undergrad,Business,68000.0,0.7460915512350551,0.6290915512350551,1,1
5825,CommunityCollege,0.12,White,20,F,US Person,34000,680,0.153,undergrad,Arts,52000.0,0.4216618812072379,0.2056618812072379,1,1
5826,StateU,0.065,White,23,F,Non-US,30000,626,0.038,undergrad,Arts,28000.0,-0.30692677659934936,-0.42392677659934935,0,0
5827,CommunityCollege,0.12,Other,28,F,Non-US,78000,691,0.251,undergrad,Arts,16000.0,0.17363410422070613,-0.042365895779293866,1,0
5828,UVA,0.035,White,31,F,Non-US,102000,735,0.145,undergrad,Arts,18000.0,1.0359671994128528,0.9729671994128527,1,1
5829,StateU,0.065,Black,23,M,Non-US,31000,676,0.14,graduate,Arts,45000.0,0.3321870820869135,0.2151870820869135,1,1
5830,CommunityCollege,0.12,White,19,M,US Person,29000,713,0.321,undergrad,Arts,16000.0,0.0674928541008096,-0.1485071458991904,0,0
5831,StateU,0.065,White,22,F,Non-US,31000,666,0.16,undergrad,STEM,29000.0,0.06896240603659998,-0.04803759396340003,1,0
5832,StateU,0.065,Black,28,F,US Person,27000,682,0.119,graduate,STEM,22000.0,0.3516197072067375,0.23461970720673753,1,1
5833,ForProfit2,0.3,White,26,M,Non-US,36000,687,0.11,undergrad,Law,45000.0,0.6203648765716813,0.08036487657168123,1,0
5834,UVA,0.035,White,34,M,US Person,33000,653,0.452,undergrad,STEM,32000.0,-0.537793777048865,-0.600793777048865,0,0
5835,CommunityCollege,0.12,White,25,M,Non-US,42000,747,0.179,undergrad,STEM,35000.0,0.9924125116841387,0.7764125116841387,1,1
5836,CommunityCollege,0.12,White,31,F,Non-US,66000,703,0.403,undergrad,Arts,28000.0,-0.037691050221398355,-0.2536910502213984,0,0
5837,ForProfit1,0.25,White,26,M,Non-US,41000,636,0.149,undergrad,STEM,31000.0,0.0032244991545435225,-0.4467755008454565,0,0
5838,CommunityCollege,0.12,Black,22,M,Non-US,28000,652,0.3,undergrad,Law,16000.0,-0.6073281636335195,-0.8233281636335195,0,0
5839,ForProfit1,0.25,White,22,F,US Person,36000,655,0.324,undergrad,STEM,56000.0,-0.5956915283305754,-1.0456915283305754,0,0
5840,UVA,0.035,Other,27,F,Non-US,35000,666,0.196,undergrad,STEM,22000.0,0.21178023653187805,0.14878023653187805,1,1
5841,CommunityCollege,0.12,White,20,M,Non-US,78000,636,0.156,graduate,STEM,14000.0,0.08629995594615197,-0.12970004405384802,1,0
5842,ForProfit2,0.3,White,27,F,Non-US,61000,709,0.162,graduate,Arts,45000.0,0.7572294609042636,0.21722946090426354,1,1
5843,StateU,0.065,White,28,F,Non-US,103000,569,0.111,graduate,Arts,129000.0,-0.42693839218427826,-0.5439383921842783,0,0
5844,StateU,0.065,White,19,M,US Person,36000,704,0.239,undergrad,STEM,20000.0,0.5597533676322936,0.44275336763229356,1,1
5845,UVA,0.035,White,19,M,Non-US,38000,769,0.228,undergrad,Arts,34000.0,1.2853058944845843,1.2223058944845844,1,1
5846,CommunityCollege,0.12,Black,19,F,US Person,28000,663,0.111,undergrad,Business,31000.0,-0.0668582801089703,-0.2828582801089703,0,0
5847,ForProfit2,0.3,Other,22,F,Non-US,75000,754,0.347,undergrad,STEM,10000.0,1.138462274664413,0.598462274664413,1,1
5848,ForProfit2,0.3,Black,29,F,Non-US,58000,631,0.121,undergrad,Law,25000.0,-0.17795404323173986,-0.71795404323174,0,0
