applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved,low_risk_terms
5775,UVA,0.035,White,19,F,Non-US,10000,704,0.215,graduate,Arts,42000.0,-1.0536363636363637,-1.1166363636363636,1,0
5776,ForProfit2,0.3,Black,19,M,Non-US,23000,841,0.19,graduate,Arts,89000.0,-0.6274545454545454,-1.1674545454545453,1,0
5777,ForProfit2,0.3,White,28,M,Non-US,21000,717,0.236,undergrad,Arts,90000.0,-1.0243636363636364,-1.5643636363636364,0,0
5778,ForProfit1,0.25,Black,19,F,Non-US,2500,519,0.197,undergrad,STEM,19000.0,-1.5493636363636365,-1.9993636363636365,0,0
5779,CommunityCollege,0.12,White,24,F,US Person,20000,347,0.229,undergrad,Arts,84000.0,-2.347818181818182,-2.563818181818182,0,0
5780,ForProfit1,0.25,Other,25,M,US Person,34000,486,0.133,undergrad,Business,38000.0,-0.9743636363636364,-1.4243636363636365,0,0
5781,CommunityCollege,0.12,White,19,F,Non-US,6000,371,0.349,undergrad,Business,15000.0,-2.5245454545454544,-2.7405454545454546,0,0
5782,StateU,0.065,White,29,F,Non-US,10000,585,0.24,graduate,STEM,15000.0,-1.1863636363636363,-1.3033636363636363,1,0
5783,CommunityCollege,0.12,White,19,M,US Person,4000,625,0.131,undergrad,Arts,25000.0,-0.9409090909090909,-1.1569090909090909,1,0
5784,StateU,0.065,Black,22,M,US Person,1500,519,0.261,undergrad,STEM,31000.0,-1.8113636363636363,-1.9283636363636363,0,0
5785,ForProfit1,0.25,White,33,F,Non-US,41000,685,0.28,undergrad,Arts,37000.0,-0.8467272727272729,-1.296727272727273,1,0
5786,CommunityCollege,0.12,White,19,F,Non-US,1000,606,0.24,undergrad,Business,49000.0,-1.3639999999999999,-1.5799999999999998,0,0
5787,UVA,0.035,White,19,F,Non-US,7000,773,0.22,undergrad,Business,49000.0,-0.6407272727272728,-0.7037272727272729,1,1
5788,ForProfit1,0.25,White,19,F,Non-US,27000,517,0.059,graduate,STEM,23000.0,-0.45763636363636356,-0.9076363636363636,1,1
5789,ForProfit1,0.25,Other,19,F,Non-US,1000,539,0.267,undergrad,Business,38000.0,-1.6656363636363636,-2.1156363636363635,0,0
5790,CommunityCollege,0.12,Black,22,M,Non-US,7000,429,0.408,undergrad,Arts,10000.0,-2.9936363636363637,-3.209636363636364,0,0
5791,ForProfit1,0.25,White,26,F,Non-US,21000,656,0.088,undergrad,Arts,11000.0,-0.5541818181818181,-1.004181818181818,1,1
5792,UVA,0.035,Other,35,M,Non-US,56000,850,0.175,graduate,Arts,17000.0,0.21327272727272734,0.15027272727272734,1,1
5793,CommunityCollege,0.12,White,29,F,Non-US,24000,688,0.062,graduate,STEM,43000.0,-0.11581818181818176,-0.3318181818181818,1,1
5794,StateU,0.065,White,23,F,US Person,4500,761,0.186,undergrad,STEM,24000.0,-0.3633636363636364,-0.4803636363636364,1,1
5795,ForProfit1,0.25,White,27,M,US Person,47000,696,0.29,undergrad,Business,14000.0,-0.6107272727272727,-1.0607272727272727,1,1
5796,ForProfit1,0.25,White,25,M,US Person,48000,705,0.309,undergrad,Arts,56000.0,-0.948,-1.398,0,0
5797,ForProfit2,0.3,Other,24,M,Non-US,21000,815,0.184,undergrad,Business,65000.0,-0.31,-0.8500000000000001,1,1
5798,CommunityCollege,0.12,White,21,M,Non-US,3000,850,0.141,undergrad,Arts,70000.0,-0.26872727272727265,-0.4847272727272727,1,1
5799,ForProfit1,0.25,Black,31,F,US Person,29000,850,0.344,graduate,Business,44000.0,-0.8247272727272725,-1.2747272727272725,1,0
5800,StateU,0.065,White,19,M,Non-US,7500,842,0.391,undergrad,Business,44000.0,-1.070818181818182,-1.1878181818181819,1,0
5801,StateU,0.065,White,19,F,Non-US,8000,582,0.176,undergrad,Arts,11000.0,-1.2532727272727273,-1.3702727272727273,0,0
5802,ForProfit2,0.3,Other,19,M,Non-US,17000,678,0.465,graduate,Arts,25000.0,-2.0561818181818183,-2.5961818181818184,0,0
5803,CommunityCollege,0.12,White,23,F,US Person,6500,850,0.054,undergrad,Business,32000.0,0.40027272727272734,0.18427272727272734,1,1
5804,UVA,0.035,White,20,M,Non-US,3000,555,0.507,undergrad,Arts,18000.0,-2.7054545454545456,-2.7684545454545457,0,0
5805,CommunityCollege,0.12,White,23,F,Non-US,11000,591,0.276,graduate,Business,34000.0,-1.4025454545454545,-1.6185454545454545,0,0
5806,UVA,0.035,Other,23,F,Non-US,2500,600,0.056,undergrad,Arts,71000.0,-0.8908181818181817,-0.9538181818181818,1,1
5807,UVA,0.035,White,25,M,Non-US,23000,601,0.02,undergrad,Business,29000.0,-0.2701818181818182,-0.3331818181818182,1,1
5808,StateU,0.065,White,20,F,Non-US,5000,533,0.448,undergrad,Arts,24000.0,-2.5374545454545454,-2.6544545454545454,0,0
5809,StateU,0.065,White,19,M,Non-US,2500,459,0.122,undergrad,Business,20000.0,-1.3175454545454546,-1.4345454545454546,0,0
5810,StateU,0.065,Black,35,F,US Person,13000,850,0.11,graduate,STEM,50000.0,-0.03472727272727269,-0.1517272727272727,1,1
5811,StateU,0.065,Other,20,F,Non-US,4000,719,0.325,undergrad,Business,38000.0,-1.225090909090909,-1.342090909090909,1,0
5812,StateU,0.065,White,19,F,Non-US,14000,698,0.146,graduate,STEM,14000.0,-0.37545454545454543,-0.4924545454545454,1,1
5813,CommunityCollege,0.12,White,30,F,Non-US,10000,604,0.189,graduate,Business,46000.0,-1.1132727272727272,-1.3292727272727272,1,0
5814,ForProfit2,0.3,White,19,F,US Person,4000,526,0.15,undergrad,STEM,37000.0,-1.076909090909091,-1.616909090909091,0,0
5815,CommunityCollege,0.12,White,23,M,Non-US,3000,689,0.178,undergrad,Arts,91000.0,-1.002181818181818,-1.218181818181818,1,0
5816,StateU,0.065,White,31,F,Non-US,21000,662,0.221,graduate,STEM,33000.0,-0.7643636363636364,-0.8813636363636363,1,1
5817,ForProfit2,0.3,White,26,F,Non-US,36000,554,0.264,undergrad,Arts,16000.0,-1.3890909090909094,-1.9290909090909094,0,0
5818,ForProfit2,0.3,White,20,M,Non-US,6000,615,0.148,undergrad,STEM,39000.0,-0.7332727272727273,-1.2732727272727273,1,0
5819,CommunityCollege,0.12,White,27,M,Non-US,35000,648,0.19,graduate,Arts,59000.0,-0.8572727272727272,-1.0732727272727272,1,1
5820,CommunityCollege,0.12,White,28,F,Non-US,23000,841,0.077,undergrad,Business,23000.0,0.3745454545454545,0.15854545454545452,1,1
5821,CommunityCollege,0.12,White,32,M,Non-US,22000,541,0.077,graduate,Business,69000.0,-0.8223636363636364,-1.0383636363636364,1,1
5822,CommunityCollege,0.12,White,28,F,Non-US,31000,723,0.528,undergrad,Arts,33000.0,-1.860545454545455,-2.076545454545455,0,0
5823,ForProfit2,0.3,White,23,F,US Person,8000,583,0.373,undergrad,Arts,17000.0,-2.0376363636363637,-2.5776363636363637,0,0
5824,UVA,0.035,White,19,F,Non-US,3000,696,0.255,undergrad,Arts,25000.0,-1.1847272727272729,-1.2477272727272728,1,0
5825,CommunityCollege,0.12,White,19,F,Non-US,4500,826,0.142,undergrad,STEM,40000.0,0.0490000000000001,-0.1669999999999999,1,1
5826,UVA,0.035,Other,33,M,US Person,26000,694,0.378,graduate,Law,46000.0,-0.9460000000000002,-1.0090000000000001,1,1
5827,CommunityCollege,0.12,Other,22,F,Non-US,6500,570,0.283,undergrad,STEM,64000.0,-1.583909090909091,-1.799909090909091,0,0
5828,StateU,0.065,White,19,M,Non-US,2000,708,0.331,undergrad,Arts,36000.0,-1.4510909090909092,-1.5680909090909092,0,0
5829,CommunityCollege,0.12,White,26,M,Non-US,21000,823,0.244,undergrad,Arts,6000.0,-0.5709090909090908,-0.7869090909090908,1,1
5830,ForProfit1,0.25,White,19,F,Non-US,4000,466,0.211,undergrad,Arts,22000.0,-1.839090909090909,-2.289090909090909,0,0
5831,StateU,0.065,White,19,F,Non-US,5000,411,0.349,undergrad,STEM,38000.0,-2.2850909090909086,-2.4020909090909086,0,0
5832,StateU,0.065,White,32,F,Non-US,17000,650,0.082,undergrad,Arts,35000.0,-0.576,-0.693,1,1
5833,StateU,0.065,Black,21,M,US Person,10000,482,0.236,graduate,STEM,16000.0,-1.7949090909090908,-1.9119090909090908,0,0
5834,ForProfit1,0.25,White,24,M,US Person,19000,677,0.107,undergrad,Business,29000.0,-0.3658181818181818,-0.8158181818181818,1,1
5835,CommunityCollege,0.12,White,22,M,Non-US,5500,658,0.359,undergrad,Business,5000.0,-1.5239090909090907,-1.7399090909090906,0,0
5836,ForProfit1,0.25,White,21,M,US Person,6000,737,0.251,undergrad,Arts,34000.0,-1.0016363636363637,-1.4516363636363636,0,0
5837,ForProfit1,0.25,White,20,M,Non-US,5000,365,0.228,undergrad,Arts,9000.0,-2.2683636363636364,-2.7183636363636365,0,0
5838,ForProfit2,0.3,Black,19,M,Non-US,1500,560,0.096,undergrad,Business,25000.0,-1.1022727272727275,-1.6422727272727276,0,0
5839,StateU,0.065,White,24,F,Non-US,25000,850,0.284,graduate,Business,44000.0,-0.35872727272727256,-0.47572727272727255,1,1
5840,CommunityCollege,0.12,White,30,F,US Person,49000,598,0.12,undergrad,Arts,21000.0,-0.4750909090909091,-0.6910909090909091,1,1
5841,StateU,0.065,White,27,F,US Person,21000,818,0.091,undergrad,STEM,40000.0,0.32290909090909103,0.20590909090909104,1,1
5842,StateU,0.065,White,19,F,Non-US,5000,738,0.404,undergrad,Arts,23000.0,-1.616,-1.733,0,0
5843,CommunityCollege,0.12,White,19,F,Non-US,1500,682,0.212,undergrad,Arts,51000.0,-1.1726363636363637,-1.3886363636363637,0,0
5844,ForProfit2,0.3,White,19,F,Non-US,3500,619,0.176,undergrad,STEM,12000.0,-0.8457272727272727,-1.3857272727272727,0,0
5845,CommunityCollege,0.12,White,24,M,Non-US,14000,584,0.299,undergrad,Arts,12000.0,-1.702,-1.918,0,0
5846,CommunityCollege,0.12,White,23,F,Non-US,13000,689,0.265,graduate,Business,135000.0,-1.0901818181818181,-1.306181818181818,1,0
5847,StateU,0.065,White,30,M,Non-US,23000,589,0.226,graduate,Arts,17000.0,-1.337818181818182,-1.454818181818182,0,0
5848,ForProfit2,0.3,White,26,M,Non-US,25000,723,0.188,undergrad,STEM,20000.0,-0.23654545454545456,-0.7765454545454546,1,1
5849,StateU,0.065,White,24,M,Non-US,10000,785,0.326,graduate,STEM,25000.0,-0.8030909090909091,-0.9200909090909091,1,1
5850,UVA,0.035,White,27,F,Non-US,44000,727,0.359,undergrad,Business,26000.0,-0.7919999999999999,-0.855,1,1
5851,ForProfit2,0.3,White,27,M,US Person,32000,802,0.275,undergrad,Arts,66000.0,-0.6552727272727273,-1.1952727272727275,1,0
5852,ForProfit2,0.3,White,19,F,Non-US,4500,749,0.398,undergrad,Arts,19000.0,-1.5550000000000002,-2.095,0,0
5853,ForProfit2,0.3,Other,21,M,Non-US,2000,543,0.207,undergrad,Business,17000.0,-1.405090909090909,-1.945090909090909,0,0
5854,ForProfit1,0.25,White,19,M,US Person,1000,669,0.157,undergrad,Arts,29000.0,-0.9029090909090909,-1.3529090909090908,1,0
5855,StateU,0.065,Other,25,F,US Person,23000,542,0.429,undergrad,STEM,20000.0,-2.0707272727272725,-2.1877272727272725,0,0
5856,ForProfit1,0.25,White,29,F,Non-US,36000,850,0.105,undergrad,Arts,31000.0,0.3232727272727274,-0.12672727272727263,1,1
5857,StateU,0.065,White,26,F,Non-US,15000,635,0.142,graduate,Arts,25000.0,-0.8825454545454545,-0.9995454545454545,1,1
5858,CommunityCollege,0.12,White,23,M,Non-US,7500,586,0.356,undergrad,Arts,19000.0,-1.9617272727272725,-2.1777272727272727,0,0
5859,ForProfit2,0.3,White,19,F,US Person,3000,709,0.327,undergrad,Arts,34000.0,-1.4254545454545455,-1.9654545454545456,0,0
5860,StateU,0.065,White,24,M,Non-US,14000,801,0.189,undergrad,Arts,20000.0,-0.47290909090909095,-0.5899090909090909,1,1
5861,UVA,0.035,White,26,F,Non-US,31000,614,0.266,undergrad,Arts,42000.0,-1.3089090909090912,-1.3719090909090912,0,0
5862,ForProfit1,0.25,White,26,F,Non-US,13000,697,0.038,graduate,Arts,9000.0,-0.25309090909090914,-0.7030909090909092,1,1
5863,ForProfit1,0.25,Other,22,F,Non-US,2500,547,0.147,undergrad,Arts,18000.0,-1.3475454545454546,-1.7975454545454546,0,0
5864,CommunityCollege,0.12,White,29,M,Non-US,27000,567,0.231,graduate,Arts,28000.0,-1.263818181818182,-1.479818181818182,0,0
5865,CommunityCollege,0.12,White,19,M,US Person,5000,516,0.184,undergrad,STEM,54000.0,-1.3432727272727274,-1.5592727272727274,0,0
5866,CommunityCollege,0.12,Other,24,F,Non-US,19000,541,0.137,graduate,Arts,6000.0,-1.2303636363636365,-1.4463636363636365,0,0
5867,CommunityCollege,0.12,White,20,M,Non-US,21000,662,0.025,graduate,Arts,12000.0,-0.28036363636363637,-0.49636363636363634,1,1
5868,CommunityCollege,0.12,Black,19,F,Non-US,1000,406,0.477,undergrad,STEM,68000.0,-3.1892727272727273,-3.4052727272727275,0,0
5869,ForProfit1,0.25,Asian,23,F,Non-US,7500,566,0.105,undergrad,Arts,51000.0,-0.9804545454545456,-1.4304545454545456,0,0
5870,CommunityCollege,0.12,Other,24,F,US Person,21000,526,0.079,undergrad,Arts,25000.0,-1.040909090909091,-1.256909090909091,1,0
5871,ForProfit2,0.3,White,34,M,Non-US,40000,364,0.229,graduate,Law,89000.0,-1.316,-1.856,0,0
5872,CommunityCollege,0.12,White,32,F,Non-US,14000,759,0.236,undergrad,Arts,38000.0,-0.8136363636363636,-1.0296363636363637,1,1
5873,ForProfit1,0.25,White,19,M,Non-US,7500,757,0.198,undergrad,Arts,19000.0,-0.7079090909090909,-1.157909090909091,1,0
5874,ForProfit1,0.25,White,23,F,Non-US,4000,510,0.075,undergrad,Arts,46000.0,-1.2350909090909092,-1.6850909090909092,0,0
5875,UVA,0.035,White,26,M,Non-US,35000,850,0.165,graduate,Arts,45000.0,-0.022727272727272735,-0.08572727272727275,1,1
5876,ForProfit1,0.25,White,20,F,US Person,10000,466,0.309,graduate,STEM,32000.0,-1.8950909090909092,-2.345090909090909,0,0
5877,CommunityCollege,0.12,White,19,F,Non-US,6000,798,0.134,undergrad,Arts,69000.0,-0.41181818181818175,-0.6278181818181817,1,1
5878,StateU,0.065,White,19,M,US Person,2500,579,0.168,undergrad,Arts,37000.0,-1.2651818181818182,-1.3821818181818182,0,0
5879,StateU,0.065,White,19,F,Non-US,6500,536,0.159,undergrad,STEM,17000.0,-1.0615454545454546,-1.1785454545454546,1,0
5880,StateU,0.065,White,27,F,US Person,13000,604,0.39,graduate,Arts,11000.0,-1.9992727272727273,-2.1162727272727273,0,0
5881,ForProfit2,0.3,Black,25,M,Non-US,26000,452,0.29,graduate,Business,56000.0,-2.074,-2.614,0,0
5882,UVA,0.035,Black,30,M,Non-US,19000,570,0.052,undergrad,STEM,20000.0,-0.6849090909090909,-0.747909090909091,1,1
5883,StateU,0.065,White,24,M,Non-US,23000,511,0.288,graduate,STEM,21000.0,-1.5694545454545454,-1.6864545454545454,0,0
5884,CommunityCollege,0.12,Black,21,F,Non-US,1000,850,0.118,undergrad,Arts,60000.0,-0.4387272727272727,-0.6547272727272727,1,1
5885,StateU,0.065,White,20,F,Non-US,3000,685,0.09,undergrad,Arts,57000.0,-0.6647272727272727,-0.7817272727272727,1,1
5886,ForProfit1,0.25,White,20,M,Non-US,1000,432,0.141,undergrad,Arts,11000.0,-1.7007272727272729,-2.150727272727273,0,0
5887,StateU,0.065,White,21,M,US Person,22000,850,0.132,graduate,STEM,34000.0,0.2812727272727273,0.1642727272727273,1,1
5888,StateU,0.065,White,23,M,US Person,4500,620,0.032,undergrad,Business,19000.0,-0.36009090909090913,-0.4770909090909091,1,1
5889,StateU,0.065,White,24,F,US Person,31000,702,0.166,graduate,STEM,7000.0,-0.18890909090909097,-0.30590909090909096,1,1
5890,CommunityCollege,0.12,White,23,M,Non-US,3000,580,0.132,undergrad,Arts,36000.0,-1.1145454545454547,-1.3305454545454547,1,0
5891,CommunityCollege,0.12,Other,20,M,US Person,6000,643,0.056,undergrad,Arts,31000.0,-0.6134545454545455,-0.8294545454545454,1,1
5892,CommunityCollege,0.12,White,25,M,US Person,22000,300,0.099,undergrad,Arts,19000.0,-1.8867272727272728,-2.102727272727273,0,0
5893,StateU,0.065,White,28,F,US Person,34000,561,0.132,graduate,Business,20000.0,-0.6476363636363636,-0.7646363636363636,1,1
5894,UVA,0.035,Other,19,F,US Person,5000,740,0.275,undergrad,Business,81000.0,-1.0427272727272727,-1.1057272727272727,1,0
5895,ForProfit1,0.25,White,24,F,US Person,14000,774,0.493,graduate,STEM,70000.0,-1.587090909090909,-2.0370909090909093,0,0
5896,CommunityCollege,0.12,White,29,M,Non-US,36000,586,0.02,undergrad,Arts,15000.0,-0.29672727272727273,-0.5127272727272727,1,1
5897,StateU,0.065,White,30,F,US Person,26000,557,0.03,undergrad,Arts,20000.0,-0.5021818181818182,-0.6191818181818182,1,1
5898,StateU,0.065,White,23,F,US Person,1000,441,0.097,undergrad,Arts,91000.0,-1.592,-1.709,0,0
5899,StateU,0.065,White,24,F,Non-US,20000,607,0.195,undergrad,Arts,40000.0,-1.1663636363636365,-1.2833636363636365,1,0
5900,CommunityCollege,0.12,White,32,M,US Person,16000,469,0.19,undergrad,Arts,19000.0,-1.6721818181818182,-1.8881818181818182,0,0
5901,StateU,0.065,White,19,F,US Person,6500,632,0.205,undergrad,Arts,23000.0,-1.1964545454545457,-1.3134545454545457,1,0
5902,StateU,0.065,White,30,M,Non-US,30000,767,0.347,undergrad,STEM,21000.0,-0.6825454545454543,-0.7995454545454543,1,1
5903,UVA,0.035,Asian,22,F,Non-US,35000,738,0.309,graduate,STEM,27000.0,-0.45599999999999985,-0.5189999999999999,1,1
5904,ForProfit2,0.3,White,26,F,Non-US,19000,523,0.109,graduate,Arts,24000.0,-1.1338181818181818,-1.6738181818181819,0,0
5905,StateU,0.065,White,19,M,Non-US,2000,452,0.136,undergrad,Business,23000.0,-1.402,-1.519,0,0
5906,CommunityCollege,0.12,Other,26,F,Non-US,24000,715,0.215,graduate,STEM,23000.0,-0.5796363636363637,-0.7956363636363637,1,1
5907,ForProfit2,0.3,White,23,F,Non-US,13000,300,0.284,graduate,Arts,69000.0,-2.7807272727272725,-3.3207272727272725,0,0
5908,ForProfit1,0.25,Black,23,M,Non-US,1500,378,0.476,undergrad,STEM,34000.0,-3.184090909090909,-3.6340909090909093,0,0
5909,ForProfit2,0.3,White,19,F,Non-US,20000,850,0.34,graduate,Arts,19000.0,-0.8627272727272728,-1.4027272727272728,0,0
5910,UVA,0.035,Other,19,F,Non-US,1500,511,0.088,undergrad,Business,18000.0,-1.0484545454545455,-1.1114545454545455,1,0
5911,UVA,0.035,Asian,21,M,US Person,7500,636,0.139,undergrad,Business,38000.0,-0.5619090909090909,-0.624909090909091,1,1
5912,ForProfit1,0.25,White,26,F,Non-US,13000,684,0.072,undergrad,Arts,17000.0,-0.4363636363636363,-0.8863636363636362,1,1
5913,StateU,0.065,Asian,21,F,Non-US,4500,806,0.108,undergrad,Arts,17000.0,-0.03772727272727269,-0.1547272727272727,1,1
5914,StateU,0.065,White,19,F,Non-US,14000,514,0.187,graduate,STEM,21000.0,-1.2085454545454546,-1.3255454545454546,1,0
5915,StateU,0.065,White,19,F,Non-US,6000,772,0.135,undergrad,STEM,86000.0,-0.21036363636363636,-0.32736363636363636,1,1
5916,CommunityCollege,0.12,White,34,F,Non-US,36000,385,0.161,undergrad,STEM,9000.0,-1.291636363636364,-1.5076363636363639,0,0
5917,ForProfit1,0.25,White,19,F,Non-US,12000,553,0.342,graduate,STEM,35000.0,-1.6987272727272729,-2.148727272727273,0,0
5918,ForProfit1,0.25,White,25,F,Non-US,22000,850,0.462,undergrad,Business,15000.0,-1.1387272727272726,-1.5887272727272725,0,0
5919,CommunityCollege,0.12,Black,20,M,Non-US,32000,618,0.211,graduate,Business,31000.0,-1.0183636363636364,-1.2343636363636363,1,0
5920,StateU,0.065,White,24,M,US Person,24000,559,0.134,undergrad,Arts,33000.0,-1.072909090909091,-1.189909090909091,1,0
5921,CommunityCollege,0.12,White,25,M,US Person,33000,608,0.262,undergrad,Arts,39000.0,-1.2027272727272729,-1.4187272727272728,0,0
5922,ForProfit2,0.3,White,24,F,Non-US,28000,617,0.077,undergrad,STEM,20000.0,-0.15999999999999998,-0.7,1,1
5923,StateU,0.065,Black,21,M,Non-US,38000,806,0.171,graduate,Law,68000.0,-0.03872727272727278,-0.15572727272727277,1,1
5924,CommunityCollege,0.12,White,25,F,Non-US,27000,561,0.239,undergrad,Business,55000.0,-1.2176363636363636,-1.4336363636363636,0,0
5925,ForProfit1,0.25,White,24,M,Non-US,14000,415,0.486,undergrad,Business,33000.0,-2.8645454545454543,-3.3145454545454545,0,0
5926,CommunityCollege,0.12,Asian,19,F,Non-US,6000,609,0.078,undergrad,Business,16000.0,-0.4250909090909091,-0.641090909090909,1,1
5927,CommunityCollege,0.12,White,32,M,US Person,31000,453,0.058,graduate,Law,57000.0,-0.46236363636363614,-0.6783636363636362,1,1
5928,ForProfit2,0.3,White,27,F,Non-US,51000,850,0.279,undergrad,Arts,40000.0,-0.18272727272727282,-0.7227272727272729,1,1
5929,ForProfit1,0.25,White,24,M,US Person,12000,695,0.242,graduate,Arts,7000.0,-1.0823636363636364,-1.5323636363636364,0,0
5930,ForProfit1,0.25,White,34,F,US Person,13000,661,0.244,undergrad,Arts,32000.0,-1.2080000000000002,-1.6580000000000001,0,0
5931,ForProfit2,0.3,Other,28,M,Non-US,16000,662,0.086,undergrad,STEM,37000.0,-0.3043636363636363,-0.8443636363636363,1,1
5932,CommunityCollege,0.12,White,24,F,Non-US,16000,613,0.17,undergrad,Arts,10000.0,-1.0685454545454547,-1.2845454545454547,1,0
5933,ForProfit1,0.25,White,26,F,Non-US,23000,560,0.114,graduate,Arts,34000.0,-0.9952727272727272,-1.4452727272727273,0,0
5934,StateU,0.065,Asian,25,F,Non-US,48000,647,0.171,graduate,STEM,35000.0,-0.05690909090909094,-0.17390909090909096,1,1
5935,ForProfit2,0.3,White,19,M,Non-US,7000,574,0.306,undergrad,STEM,22000.0,-1.5083636363636364,-2.0483636363636366,0,0
5936,StateU,0.065,White,19,M,Non-US,2500,616,0.197,undergrad,Arts,34000.0,-1.2466363636363638,-1.3636363636363638,0,0
5937,CommunityCollege,0.12,White,19,F,Non-US,7000,539,0.081,undergrad,Business,47000.0,-0.9356363636363637,-1.1516363636363638,1,0
5938,ForProfit2,0.3,White,27,F,Non-US,31000,846,0.25,undergrad,Arts,25000.0,-0.30127272727272725,-0.8412727272727273,1,1
5939,CommunityCollege,0.12,Black,19,M,US Person,4000,838,0.405,undergrad,Business,43000.0,-1.4123636363636365,-1.6283636363636365,0,0
5940,StateU,0.065,White,19,F,Non-US,2000,779,0.5,undergrad,Business,14000.0,-1.6689090909090907,-1.7859090909090907,0,0
5941,ForProfit2,0.3,White,30,F,Non-US,18000,798,0.154,graduate,Arts,20000.0,-0.3198181818181818,-0.8598181818181818,1,1
5942,ForProfit2,0.3,White,26,M,Non-US,10000,676,0.161,undergrad,Arts,24000.0,-0.8394545454545455,-1.3794545454545455,0,0
5943,CommunityCollege,0.12,Black,23,M,Non-US,30000,574,0.138,graduate,STEM,43000.0,-0.8983636363636365,-1.1143636363636364,1,0
5944,ForProfit1,0.25,White,19,F,Non-US,5500,606,0.136,undergrad,STEM,26000.0,-0.7210000000000001,-1.171,1,0
5945,ForProfit2,0.3,Asian,24,M,US Person,17000,720,0.311,graduate,Business,53000.0,-0.9874545454545455,-1.5274545454545456,0,0
5946,StateU,0.065,Black,19,M,Non-US,21000,599,0.19,graduate,Arts,22000.0,-1.4194545454545455,-1.5364545454545455,0,0
5947,StateU,0.065,White,25,M,US Person,35000,850,0.456,graduate,Arts,35000.0,-1.0867272727272728,-1.2037272727272728,1,0
5948,CommunityCollege,0.12,White,21,F,US Person,3500,637,0.198,undergrad,Arts,42000.0,-1.2682727272727274,-1.4842727272727274,0,0
5949,CommunityCollege,0.12,White,22,F,US Person,33000,688,0.08,graduate,Business,27000.0,0.016181818181818186,-0.1998181818181818,1,1
5950,CommunityCollege,0.12,White,20,F,US Person,6000,454,0.079,undergrad,Business,35000.0,-1.1427272727272726,-1.3587272727272726,1,0
5951,CommunityCollege,0.12,White,23,M,Non-US,12000,637,0.174,graduate,STEM,14000.0,-0.7212727272727273,-0.9372727272727273,1,1
5952,StateU,0.065,Other,21,F,Non-US,17000,571,0.293,graduate,Law,49000.0,-1.4572727272727273,-1.5742727272727273,0,0
5953,ForProfit1,0.25,Other,28,M,US Person,38000,683,0.278,graduate,Law,24000.0,-0.41400000000000015,-0.8640000000000001,1,1
5954,CommunityCollege,0.12,White,29,F,Non-US,50000,740,0.06,graduate,Business,57000.0,0.3872727272727273,0.17127272727272733,1,1
5955,CommunityCollege,0.12,White,25,M,Non-US,32000,717,0.202,undergrad,STEM,23000.0,-0.2723636363636364,-0.48836363636363644,1,1
5956,CommunityCollege,0.12,Other,19,F,US Person,7000,614,0.234,undergrad,Arts,72000.0,-1.5249090909090912,-1.7409090909090912,0,0
5957,StateU,0.065,White,23,F,Non-US,5000,675,0.375,undergrad,Arts,137000.0,-1.829090909090909,-1.946090909090909,0,0
5958,CommunityCollege,0.12,Other,19,F,Non-US,2500,600,0.217,undergrad,STEM,42000.0,-1.234818181818182,-1.450818181818182,0,0
5959,UVA,0.035,White,23,M,US Person,14000,417,0.108,graduate,Arts,19000.0,-1.5452727272727276,-1.6082727272727275,0,0
5960,CommunityCollege,0.12,White,25,M,Non-US,15000,598,0.27,undergrad,STEM,20000.0,-1.2290909090909092,-1.4450909090909092,0,0
5961,ForProfit2,0.3,White,29,M,Non-US,16000,754,0.497,graduate,Business,22000.0,-1.6638181818181819,-2.203818181818182,0,0
5962,CommunityCollege,0.12,White,22,F,US Person,3000,300,0.137,undergrad,STEM,16000.0,-1.8527272727272728,-2.0687272727272727,0,0
5963,StateU,0.065,White,24,M,Non-US,29000,574,0.177,undergrad,Arts,22000.0,-1.0103636363636364,-1.1273636363636363,1,0
5964,StateU,0.065,Other,19,F,Non-US,5500,356,0.294,undergrad,Business,55000.0,-2.512090909090909,-2.629090909090909,0,0
5965,CommunityCollege,0.12,White,26,F,US Person,16000,732,0.171,undergrad,Arts,22000.0,-0.6398181818181818,-0.8558181818181818,1,1
5966,StateU,0.065,Asian,31,M,Non-US,24000,758,0.141,undergrad,Arts,52000.0,-0.32727272727272716,-0.44427272727272715,1,1
5967,StateU,0.065,White,32,F,Non-US,46000,684,0.163,undergrad,Arts,15000.0,-0.3523636363636363,-0.4693636363636363,1,1
5968,ForProfit1,0.25,White,31,M,Non-US,31000,584,0.185,undergrad,Arts,17000.0,-0.994,-1.444,0,0
5969,CommunityCollege,0.12,White,26,F,Non-US,45000,669,0.066,graduate,Arts,22000.0,-0.02490909090909091,-0.2409090909090909,1,1
5970,CommunityCollege,0.12,White,19,M,Non-US,1500,576,0.205,undergrad,STEM,60000.0,-1.2300909090909091,-1.446090909090909,0,0
5971,CommunityCollege,0.12,Black,19,F,Non-US,27000,470,0.167,graduate,Business,86000.0,-1.5105454545454546,-1.7265454545454546,0,0
5972,CommunityCollege,0.12,Black,29,F,Non-US,26000,808,0.195,undergrad,STEM,32000.0,-0.1994545454545454,-0.4154545454545454,1,1
5973,CommunityCollege,0.12,White,26,F,Non-US,26000,604,0.244,undergrad,Arts,43000.0,-1.2872727272727273,-1.5032727272727273,0,0
