applicant_id,institution_id,cohort_default_rate,race,status,income,credit_score,dti,gpa,program_level,major_risk,loan_amount,score_base,score_with_cdr,approved
6184,CommunityCollege,0.12,Black,US Person,55000.0,727.3,0.29904688258877304,3.135,undergrad,STEM,6000.0,0.5060425401084069,0.2900425401084069,1
6185,StateU,0.065,White,US Person,61000.0,617.7,0.14698612876409814,2.896,undergrad,STEM,27000.0,0.0847686551493177,-0.03223134485068231,1
6186,CommunityCollege,0.12,Asian,US Person,43000.0,734.6,0.21910354551522865,3.013,undergrad,Business,23000.0,0.7454060931188446,0.5294060931188447,1
6187,CommunityCollege,0.12,White,Non-US,43000.0,689.8,0.21352174149853867,3.201,undergrad,Humanities,17000.0,0.24505513934331502,0.029055139343315023,1
6188,CommunityCollege,0.12,Other,US Person,36000.0,640.8,0.19985313686266956,3.785,undergrad,STEM,13000.0,0.3119623791527049,0.09596237915270492,1
6189,StateU,0.065,White,Non-US,114000.0,663.0,0.12401919518563023,2.817,undergrad,Business,19000.0,0.5576385219738748,0.44063852197387476,1
6190,ForProfit2,0.3,White,Non-US,65000.0,753.7,0.28087493487309867,3.254,undergrad,Humanities,45000.0,1.0500340829526094,0.5100340829526093,1
6191,ForProfit1,0.25,Other,Non-US,34000.0,698.8,0.21320937319696234,3.013,undergrad,Humanities,21000.0,0.37698306254410296,-0.07301693745589705,1
6192,CommunityCollege,0.12,Black,Non-US,25000.0,662.8,0.16693524094195825,3.193,undergrad,STEM,33000.0,-0.08843847159237156,-0.3044384715923716,0
6193,ForProfit1,0.25,Black,Non-US,53000.0,787.4,0.27023120757620717,3.529,undergrad,STEM,38000.0,1.435252259370634,0.9852522593706341,1
6194,ForProfit1,0.25,White,US Person,38000.0,644.9,0.1459591833452902,3.289,undergrad,Business,19000.0,0.11764693940697027,-0.3323530605930297,0
6195,CommunityCollege,0.12,White,Non-US,42000.0,584.6,0.19565312362763004,3.035,undergrad,Humanities,85000.0,-0.7411925229010725,-0.9571925229010725,0
6196,StateU,0.065,Black,Non-US,62000.0,689.4,0.1638900331765105,2.726,undergrad,Business,41000.0,0.299214687773494,0.18221468777349403,1
6197,CommunityCollege,0.12,White,Non-US,27000.0,677.4,0.05093875850293416,2.971,undergrad,Business,61000.0,0.3827625789990738,0.1667625789990738,1
6198,CommunityCollege,0.12,White,Non-US,41000.0,708.1,0.1983815234251732,3.113,undergrad,STEM,30000.0,0.783725569958792,0.567725569958792,1
6199,ForProfit2,0.3,White,Non-US,47000.0,652.4,0.1625350513310712,2.803,graduate,Humanities,19000.0,0.056110029869435835,-0.48388997013056423,0
6200,ForProfit1,0.25,White,Non-US,25000.0,692.8,0.18827644523812478,3.358,undergrad,Arts,54000.0,0.1782031417139106,-0.2717968582860894,0
6201,CommunityCollege,0.12,White,Non-US,49000.0,635.8,0.07175020051324311,2.995,graduate,Humanities,30000.0,0.37779622039965755,0.16179622039965755,1
6202,StateU,0.065,Other,Non-US,27000.0,709.3,0.1705765491239366,2.312,undergrad,Humanities,34000.0,0.30591678015111773,0.18891678015111774,1
6203,StateU,0.065,Asian,Non-US,27000.0,709.4,0.1643649608419798,3.142,undergrad,STEM,16000.0,0.6375634333580051,0.5205634333580051,1
6204,UVA,0.035,Black,Non-US,46000.0,637.2,0.1935514865985826,3.434,undergrad,Business,33000.0,-0.3530098040451177,-0.4160098040451177,0
6205,ForProfit1,0.25,White,Non-US,24000.0,622.0,0.43143610340327315,3.274,undergrad,STEM,140000.0,-0.6019522430057422,-1.0519522430057422,0
6206,StateU,0.065,White,Non-US,30000.0,772.2,0.18930467643665919,2.792,undergrad,Humanities,19000.0,1.3114670247372464,1.1944670247372464,1
6207,StateU,0.065,White,US Person,36000.0,603.4,0.3017498063735261,3.426,undergrad,Humanities,28000.0,-0.6055532250295506,-0.7225532250295505,0
6208,UVA,0.035,Black,Non-US,31000.0,722.9,0.07613832963704831,3.717,undergrad,Humanities,117000.0,0.5213292077944048,0.45832920779440484,1
6209,CommunityCollege,0.12,White,Non-US,30000.0,585.6,0.08417995313639125,2.922,graduate,Arts,51000.0,-0.6299009453700504,-0.8459009453700503,0
6210,StateU,0.065,White,Non-US,57000.0,603.9,0.11156461538105819,2.72,graduate,STEM,23000.0,0.013332240609810295,-0.10366775939018971,1
6211,StateU,0.065,Other,Non-US,41000.0,735.0,0.05635257150063948,2.421,graduate,Business,17000.0,0.7398884625910862,0.6228884625910862,1
6212,StateU,0.065,White,Non-US,29000.0,663.2,0.2299245970744983,3.203,graduate,STEM,31000.0,0.11918917590277506,0.0021891759027750507,1
6213,UVA,0.035,White,Non-US,27000.0,758.8,0.2582559053354513,2.97,undergrad,STEM,26000.0,0.7474351986530027,0.6844351986530026,1
6214,UVA,0.035,White,Non-US,39000.0,690.5,0.15791669458152469,2.593,undergrad,Business,8000.0,0.3656928795240748,0.3026928795240748,1
6215,CommunityCollege,0.12,Asian,Non-US,46000.0,601.0,0.2005342694521433,3.122,graduate,STEM,11000.0,-0.38866233520504145,-0.6046623352050414,0
6216,UVA,0.035,Black,US Person,39000.0,773.1,0.32337058780925965,2.803,graduate,STEM,34000.0,0.7219920164648616,0.6589920164648615,1
6217,CommunityCollege,0.12,Black,Non-US,28000.0,741.7,0.3187012263407553,3.313,undergrad,STEM,12000.0,0.4620880459130112,0.24608804591301123,1
6218,CommunityCollege,0.12,White,Non-US,27000.0,744.9,0.1521322369299795,3.813,undergrad,STEM,59000.0,1.4079679144990884,1.1919679144990885,1
6219,ForProfit2,0.3,White,US Person,24000.0,755.5,0.22537369068154195,2.647,undergrad,STEM,49000.0,0.8738616833528345,0.3338616833528345,1
6220,StateU,0.065,White,Non-US,23000.0,686.0,0.07180892434473322,2.768,graduate,Humanities,36000.0,0.30837774067790436,0.19137774067790436,1
6221,CommunityCollege,0.12,White,Non-US,64000.0,688.5,0.21075649493013213,2.906,undergrad,Humanities,27000.0,0.3408494168954938,0.12484941689549381,1
6222,CommunityCollege,0.12,Black,Non-US,115000.0,535.3,0.31126257491875964,3.067,undergrad,Arts,39000.0,-1.1832342115268517,-1.3992342115268517,0
6223,CommunityCollege,0.12,White,Non-US,78000.0,697.1,0.12502322977662852,2.847,undergrad,Business,29000.0,0.5844706394044566,0.3684706394044567,1
6224,CommunityCollege,0.12,Other,Non-US,45000.0,708.1,0.030982767900006137,3.328,undergrad,STEM,38000.0,0.9634518695343985,0.7474518695343986,1
6225,ForProfit1,0.25,Asian,Non-US,23000.0,720.7,0.08283501790093702,3.493,undergrad,STEM,35000.0,1.1093466997523893,0.6593466997523894,1
6226,StateU,0.065,Black,Non-US,75000.0,656.1,0.2548894549798273,2.603,undergrad,STEM,30000.0,-0.18157522206294413,-0.2985752220629441,0
6227,ForProfit2,0.3,White,Non-US,41000.0,696.8,0.17299096994912044,3.25,graduate,STEM,26000.0,0.6773513029577,0.13735130295769993,1
6228,StateU,0.065,White,Non-US,37000.0,755.2,0.17921581253303373,2.647,undergrad,STEM,74000.0,0.9712686708224277,0.8542686708224277,1
6229,StateU,0.065,White,Non-US,47000.0,670.5,0.24070193954556995,2.967,undergrad,Business,33000.0,0.16090278803407532,0.04390278803407531,1
6230,CommunityCollege,0.12,White,Non-US,38000.0,697.9,0.07615283326911493,3.529,undergrad,Humanities,55000.0,0.5471605768621441,0.3311605768621442,1
6231,StateU,0.065,White,Non-US,40000.0,737.8,0.21080543879174898,3.195,graduate,Humanities,40000.0,0.6793695746282923,0.5623695746282923,1
6232,UVA,0.035,White,Non-US,16000.0,761.5,0.1761528508303929,3.347,graduate,Humanities,21000.0,0.7913720162397533,0.7283720162397532,1
6233,StateU,0.065,White,US Person,31000.0,670.5,0.07013434597620062,3.543,undergrad,Arts,50000.0,0.3064710595047778,0.18947105950477783,1
6234,UVA,0.035,White,US Person,37000.0,750.9,0.08880032494919422,2.965,undergrad,Business,43000.0,1.098831324335025,1.035831324335025,1
6235,StateU,0.065,Other,Non-US,42000.0,678.4,0.3406955411627657,3.196,undergrad,Business,52000.0,-0.26516419409929887,-0.38216419409929886,0
6236,CommunityCollege,0.12,Other,US Person,95000.0,751.3,0.06002097405995987,2.878,undergrad,STEM,53000.0,1.6182799367365384,1.4022799367365384,1
6237,StateU,0.065,Black,US Person,16000.0,682.8,0.1561340018606133,3.056,undergrad,Business,19000.0,-0.004523969944840611,-0.12152396994484062,1
6238,ForProfit2,0.3,White,Non-US,24000.0,767.7,0.0987952795306915,3.228,undergrad,STEM,30000.0,1.3958567487997726,0.8558567487997726,1
6239,StateU,0.065,White,US Person,57000.0,704.7,0.1814841120462388,2.387,undergrad,Humanities,62000.0,0.3345705849726798,0.21757058497267978,1
6240,StateU,0.065,White,Non-US,77000.0,714.3,0.3552628997503718,2.607,undergrad,Humanities,99000.0,0.45522388953742166,0.33822388953742166,1
6241,CommunityCollege,0.12,White,Non-US,57000.0,696.2,0.11428863605497216,2.936,undergrad,Humanities,25000.0,0.5851457054277798,0.3691457054277798,1
6242,ForProfit1,0.25,White,Non-US,65000.0,634.3,0.34795445382148166,2.534,graduate,STEM,16000.0,-0.3005357158552432,-0.7505357158552433,0
6243,StateU,0.065,White,Non-US,245000.0,659.0,0.37316707848876435,2.689,undergrad,STEM,38000.0,0.9208620597115104,0.8038620597115104,1
6244,CommunityCollege,0.12,White,Non-US,45000.0,743.1,0.08847157837010512,2.611,undergrad,Arts,87000.0,0.9710769243907083,0.7550769243907083,1
6245,StateU,0.065,Other,Non-US,50000.0,663.3,0.2529574716796258,2.782,graduate,Business,32000.0,0.044181393133510036,-0.07281860686648997,1
6246,ForProfit1,0.25,White,Non-US,63000.0,667.1,0.12956052326178374,2.917,undergrad,Arts,51000.0,0.1541596723874075,-0.2958403276125925,0
6247,CommunityCollege,0.12,White,Non-US,36000.0,698.3,0.37814115931984477,3.37,graduate,Business,27000.0,0.268403075824571,0.052403075824571016,1
6248,StateU,0.065,Black,Non-US,33000.0,686.3,0.19167612591833486,2.413,undergrad,Business,18000.0,-0.07471316978375472,-0.19171316978375474,0
6249,CommunityCollege,0.12,White,Non-US,50000.0,573.7,0.16588118402793733,2.409,undergrad,STEM,20000.0,-1.077718583245116,-1.293718583245116,0
6250,ForProfit1,0.25,Other,Non-US,22000.0,685.8,0.10051012422485185,4.0,undergrad,Humanities,12000.0,0.5971860640728449,0.1471860640728449,1
6251,ForProfit2,0.3,White,US Person,37000.0,608.4,0.16910796218344717,2.898,undergrad,STEM,18000.0,-0.3528849629485861,-0.8928849629485862,0
6252,ForProfit2,0.3,Black,Non-US,30000.0,634.8,0.24907896797397727,3.298,undergrad,Humanities,20000.0,-0.6656139861935539,-1.205613986193554,0
6253,StateU,0.065,White,Non-US,39000.0,727.1,0.27760382789176563,3.303,graduate,Humanities,86000.0,0.7401042614456981,0.6231042614456981,1
6254,CommunityCollege,0.12,White,US Person,72000.0,643.4,0.10569209322288432,2.612,undergrad,Arts,18000.0,-0.12826815282286097,-0.34426815282286094,0
6255,ForProfit2,0.3,Other,Non-US,41000.0,653.1,0.12749759513882078,3.443,graduate,Business,48000.0,0.2901994277092789,-0.2498005722907211,0
6256,CommunityCollege,0.12,White,Non-US,37000.0,677.4,0.14461053185493078,3.184,undergrad,Humanities,28000.0,0.369466659088005,0.15346665908800503,1
6257,CommunityCollege,0.12,White,Non-US,17000.0,698.8,0.11456855566462183,3.113,undergrad,Arts,34000.0,0.2809082122590583,0.06490821225905832,1
6258,ForProfit2,0.3,White,Non-US,45000.0,645.3,0.03222901776932505,3.315,undergrad,Business,9000.0,0.275923515042394,-0.26407648495760605,0
6259,StateU,0.065,Black,Non-US,49000.0,660.8,0.10877174858965241,3.301,undergrad,Business,50000.0,0.06329276183673155,-0.05370723816326846,1
6260,StateU,0.065,White,Non-US,86000.0,622.0,0.21760026995653575,2.466,graduate,Humanities,45000.0,-0.2788944552679983,-0.39589445526799827,0
6261,StateU,0.065,White,Non-US,36000.0,642.3,0.18290500262783005,2.339,graduate,Arts,21000.0,-0.3791948215860864,-0.4961948215860864,0
6262,CommunityCollege,0.12,White,Non-US,30000.0,744.9,0.27110171651775417,3.356,undergrad,Arts,70000.0,0.3538577165103014,0.1378577165103014,1
6263,StateU,0.065,White,Non-US,63000.0,573.9,0.1725800324481205,2.689,graduate,STEM,25000.0,-0.628766774547509,-0.745766774547509,0
6264,ForProfit1,0.25,Other,Non-US,20000.0,708.3,0.10818629746881445,2.763,undergrad,STEM,18000.0,0.44191975084316065,-0.008080249156839359,1
6265,CommunityCollege,0.12,White,Non-US,42000.0,681.6,0.05367966372352693,3.115,undergrad,Business,21000.0,0.6731835941795019,0.45718359417950194,1
6266,StateU,0.065,Black,Non-US,51000.0,589.9,0.11654813059568334,3.29,undergrad,Business,43000.0,-0.787748255802114,-0.904748255802114,0
6267,ForProfit1,0.25,Asian,Non-US,80000.0,732.5,0.30333757346835394,2.958,undergrad,Business,53000.0,0.9827697143405064,0.5327697143405064,1
6268,UVA,0.035,White,Non-US,18000.0,681.7,0.5160839358731153,3.22,undergrad,Business,17000.0,-0.5129374017128857,-0.5759374017128858,0
6269,CommunityCollege,0.12,White,Non-US,50000.0,696.0,0.2804044466044919,3.139,undergrad,Humanities,36000.0,0.27208013680640253,0.05608013680640253,1
6270,ForProfit2,0.3,White,Non-US,46000.0,696.9,0.5035678240267477,2.236,graduate,STEM,63000.0,-0.0160421476030298,-0.5560421476030298,0
6271,StateU,0.065,Other,Non-US,32000.0,720.7,0.2137948222390383,2.895,graduate,Arts,38000.0,0.3580658509748803,0.2410658509748803,1
6272,CommunityCollege,0.12,Black,Non-US,60000.0,697.8,0.17556110993602467,3.806,undergrad,Business,47000.0,0.6683257165174649,0.4523257165174649,1
6273,CommunityCollege,0.12,Other,Non-US,57000.0,648.3,0.21112873875287136,3.794,undergrad,Business,26000.0,0.4194502304356346,0.20345023043563462,1
6274,StateU,0.065,White,Non-US,33000.0,739.4,0.17236195002677082,3.508,graduate,Business,26000.0,1.135540816230916,1.018540816230916,1
6275,StateU,0.065,White,Non-US,62000.0,671.8,0.2395896380719437,3.068,undergrad,Business,20000.0,0.333663956271088,0.21666395627108803,1
6276,ForProfit1,0.25,White,US Person,61000.0,659.9,0.30932066265317953,3.306,undergrad,Business,46000.0,-0.08798061905498722,-0.5379806190549872,0
6277,CommunityCollege,0.12,Asian,Non-US,31000.0,765.9,0.17604695516252764,3.525,graduate,Business,65000.0,1.5363734263383508,1.3203734263383509,1
6278,UVA,0.035,Other,Non-US,43000.0,752.8,0.26018859822594,3.206,undergrad,STEM,39000.0,0.8829583415027403,0.8199583415027403,1
6279,ForProfit2,0.3,White,Non-US,95000.0,800.0,0.18279732614820288,2.723,graduate,STEM,29000.0,2.021394162027424,1.4813941620274238,1
6280,StateU,0.065,Other,Non-US,103000.0,663.4,0.2592775106737946,3.081,graduate,Business,98000.0,0.2562033362971012,0.1392033362971012,1
6281,ForProfit1,0.25,Other,Non-US,42000.0,623.6,0.29516862251514364,3.148,undergrad,Humanities,17000.0,-0.633944434344416,-1.083944434344416,0
6282,ForProfit2,0.3,Black,US Person,29000.0,596.9,0.06427385628775971,2.714,undergrad,Business,98000.0,-0.5612533053024127,-1.1012533053024127,0
6283,ForProfit2,0.3,White,Non-US,51000.0,652.2,0.25230575720179355,3.279,undergrad,Business,13000.0,0.01842497310787818,-0.5215750268921219,0
6284,CommunityCollege,0.12,Black,Non-US,66000.0,630.5,0.3471538794663745,3.132,graduate,Business,42000.0,-0.4155882047113922,-0.6315882047113922,0
6285,UVA,0.035,White,Non-US,45000.0,722.7,0.26620792062927195,2.632,graduate,Business,91000.0,0.502690122219814,0.439690122219814,1
6286,UVA,0.035,White,Non-US,82000.0,766.1,0.06036664626337862,2.045,graduate,Arts,32000.0,1.1766633484481905,1.1136633484481906,1
6287,StateU,0.065,White,Non-US,37000.0,594.6,0.22509846780211668,2.889,undergrad,STEM,23000.0,-0.8601848703227851,-0.9771848703227851,0
6288,UVA,0.035,White,Non-US,25000.0,709.3,0.20823080888470238,2.723,graduate,Business,157000.0,0.5927542814940813,0.5297542814940812,1
6289,CommunityCollege,0.12,White,Non-US,40000.0,788.0,0.2419015785776668,2.686,undergrad,STEM,26000.0,0.6422798179993777,0.42627981799937775,1
6290,ForProfit2,0.3,Black,Non-US,103000.0,660.8,0.1901111202477247,3.048,undergrad,Humanities,37000.0,0.19245240124474755,-0.3475475987552525,0
6291,StateU,0.065,White,Non-US,46000.0,683.7,0.24224710881532055,3.135,graduate,Business,27000.0,0.5844473999709671,0.46744739997096707,1
6292,ForProfit2,0.3,White,Non-US,20000.0,724.2,0.20567463029101737,3.367,undergrad,STEM,36000.0,0.5892475506741907,0.04924755067419062,1
6293,CommunityCollege,0.12,White,Non-US,43000.0,743.4,0.2592267375781182,3.876,undergrad,Business,13000.0,0.9443043429181508,0.7283043429181508,1
6294,StateU,0.065,Other,Non-US,37000.0,618.6,0.16805471539738334,2.303,undergrad,STEM,35000.0,-0.5389312099325376,-0.6559312099325376,0
6295,CommunityCollege,0.12,Other,Non-US,20000.0,655.9,0.10636638172600567,2.895,undergrad,STEM,30000.0,0.26984087111125404,0.053840871111254046,1
6296,ForProfit1,0.25,Black,US Person,47000.0,665.2,0.26461897131539197,3.225,undergrad,Arts,30000.0,-0.24196264027091283,-0.6919626402709128,0
6297,StateU,0.065,White,Non-US,30000.0,637.1,0.2980051654096207,3.327,graduate,STEM,136000.0,-0.2686192964217813,-0.3856192964217813,0
6298,CommunityCollege,0.12,Other,Non-US,28000.0,640.8,0.18690599495658922,3.185,graduate,Business,50000.0,-0.3877482053057321,-0.6037482053057321,0
6299,CommunityCollege,0.12,White,US Person,60000.0,664.0,0.11126836740770582,2.923,graduate,Business,32000.0,0.7715031397510328,0.5555031397510328,1
6300,CommunityCollege,0.12,White,Non-US,52000.0,739.7,0.45028568753130577,2.94,undergrad,Humanities,33000.0,0.5827566856065121,0.3667566856065121,1
6301,StateU,0.065,White,Non-US,50000.0,738.7,0.24216733416687775,3.489,undergrad,STEM,83000.0,1.0882012288860277,0.9712012288860277,1
6302,CommunityCollege,0.12,White,Non-US,30000.0,759.3,0.24703074998396818,3.35,undergrad,Business,15000.0,0.9700645352234197,0.7540645352234198,1
6303,StateU,0.065,White,US Person,55000.0,618.8,0.21879151403985184,3.182,undergrad,Humanities,74000.0,-0.44370240363571745,-0.5607024036357174,0
6304,ForProfit1,0.25,White,Non-US,36000.0,679.0,0.13546783345477886,2.429,graduate,Business,28000.0,0.32975283895117885,-0.12024716104882116,1
6305,ForProfit2,0.3,Asian,Non-US,27000.0,729.6,0.1388276543552845,3.533,graduate,Arts,35000.0,0.9010692024695165,0.36106920246951646,1
6306,CommunityCollege,0.12,White,Non-US,27000.0,714.6,0.25800386552116367,3.529,undergrad,Arts,30000.0,0.33001333835656566,0.11401333835656566,1
6307,CommunityCollege,0.12,Other,US Person,43000.0,585.3,0.2327511427793265,2.603,undergrad,STEM,44000.0,-0.7641324101197028,-0.9801324101197028,0
6308,StateU,0.065,Other,Non-US,63000.0,594.0,0.0954457242698553,2.469,undergrad,Arts,28000.0,-0.43342088294144804,-0.5504208829414481,0
6309,CommunityCollege,0.12,White,Non-US,31000.0,747.7,0.3529851471548266,3.314,undergrad,STEM,50000.0,0.8479714628617283,0.6319714628617283,1
6310,CommunityCollege,0.12,White,US Person,58000.0,573.1,0.28636528142806367,2.836,graduate,Humanities,29000.0,-0.7939875119654926,-1.0099875119654926,0
6311,StateU,0.065,White,Non-US,38000.0,641.6,0.09795296143958737,2.605,undergrad,Humanities,16000.0,-0.2912704631300793,-0.4082704631300793,0
6312,UVA,0.035,Other,Non-US,30000.0,653.2,0.109644130487634,3.619,undergrad,STEM,21000.0,0.19398749151070976,0.13098749151070976,1
6313,CommunityCollege,0.12,White,Non-US,67000.0,696.9,0.2696143264130262,3.533,undergrad,Arts,99000.0,0.10980259295991973,-0.10619740704008027,1
6314,ForProfit2,0.3,White,US Person,24000.0,686.4,0.06573743427387527,2.898,graduate,Humanities,21000.0,0.6032727761728638,0.06327277617286375,1
6315,CommunityCollege,0.12,White,Non-US,31000.0,656.9,0.25755711344068377,2.989,undergrad,Business,62000.0,-0.3394020311874076,-0.5554020311874076,0
6316,ForProfit2,0.3,White,Non-US,27000.0,728.5,0.21778344380193101,2.405,undergrad,Business,28000.0,0.5107918690540392,-0.029208130945960864,1
6317,StateU,0.065,White,Non-US,31000.0,722.0,0.34458288840919354,2.701,undergrad,STEM,28000.0,0.3413973431652601,0.2243973431652601,1
6318,ForProfit2,0.3,White,US Person,41000.0,619.6,0.11246799764905374,3.481,undergrad,STEM,30000.0,0.06800999634152448,-0.47199000365847554,0
6319,ForProfit2,0.3,White,Non-US,26000.0,776.3,0.5190247295581284,3.867,undergrad,Humanities,40000.0,0.7022849220124182,0.16228492201241818,1
6320,ForProfit2,0.3,White,Non-US,62000.0,661.2,0.3451070254612508,3.299,undergrad,Business,15000.0,-0.2270850920615425,-0.7670850920615425,0
6321,ForProfit2,0.3,Asian,US Person,79000.0,743.7,0.30576277806438146,3.131,undergrad,Arts,17000.0,0.8776842612433141,0.3376842612433141,1
6322,ForProfit1,0.25,White,Non-US,42000.0,582.7,0.27578995010969276,3.298,undergrad,Business,13000.0,-0.6947483476487369,-1.144748347648737,0
6323,StateU,0.065,White,US Person,117000.0,745.8,0.20913614652896553,2.567,undergrad,STEM,25000.0,1.5271164551410752,1.4101164551410752,1
6324,StateU,0.065,Black,Non-US,69000.0,773.4,0.23393001984304732,2.369,undergrad,STEM,11000.0,1.1456104138190164,1.0286104138190164,1
6325,CommunityCollege,0.12,Black,Non-US,57000.0,734.4,0.17073120733561842,3.14,undergrad,Business,32000.0,0.7057244381439152,0.4897244381439152,1
6326,CommunityCollege,0.12,Black,Non-US,54000.0,600.0,0.2759610758922873,3.336,undergrad,Business,68000.0,-0.9079627723481887,-1.1239627723481886,0
6327,ForProfit1,0.25,White,Non-US,25000.0,585.8,0.19987425198494668,3.349,undergrad,STEM,16000.0,-0.7259145407427257,-1.1759145407427256,0
6328,StateU,0.065,White,Non-US,17000.0,741.1,0.1465165617479837,3.025,undergrad,Humanities,76000.0,0.8111550610584929,0.6941550610584929,1
6329,UVA,0.035,White,Non-US,28000.0,704.0,0.23078918101175833,2.924,undergrad,Humanities,64000.0,0.3401585092730444,0.2771585092730444,1
6330,StateU,0.065,Other,US Person,79000.0,682.1,0.3177653912808523,3.771,graduate,Business,78000.0,0.5523394285607729,0.4353394285607729,1
6331,ForProfit1,0.25,White,Non-US,75000.0,568.8,0.2918638247904231,2.812,graduate,STEM,15000.0,-0.6603356718290408,-1.110335671829041,0
6332,StateU,0.065,White,Non-US,86000.0,731.6,0.19981304592875243,2.316,graduate,STEM,72000.0,1.0645303265836779,0.9475303265836779,1
6333,UVA,0.035,White,Non-US,27000.0,629.7,0.1275092166344986,3.495,graduate,Humanities,53000.0,-0.2623146292377152,-0.3253146292377152,0
6334,ForProfit1,0.25,Other,Non-US,51000.0,623.2,0.3763225228248829,2.641,undergrad,Arts,25000.0,-0.7986824300358522,-1.248682430035852,0
6335,ForProfit1,0.25,White,Non-US,44000.0,677.8,0.1335846905581745,2.524,graduate,STEM,29000.0,0.6584938953946574,0.2084938953946574,1
6336,CommunityCollege,0.12,Black,Non-US,36000.0,679.6,0.4533268767273127,3.016,undergrad,Business,64000.0,-0.5724083440528478,-0.7884083440528478,0
6337,ForProfit1,0.25,White,Non-US,31000.0,638.6,0.06870446567737873,3.095,graduate,Humanities,20000.0,0.2070339184385807,-0.2429660815614193,0
6338,StateU,0.065,Other,Non-US,55000.0,500.0,0.08153211547418074,2.271,graduate,Humanities,13000.0,-1.5223863949671426,-1.6393863949671426,0
6339,UVA,0.035,White,Non-US,92000.0,721.3,0.2556556109999818,3.487,graduate,STEM,16000.0,1.0804645854387172,1.0174645854387172,1
6340,CommunityCollege,0.12,Other,US Person,36000.0,583.2,0.3311815940455925,3.264,undergrad,STEM,24000.0,-0.7415768698809878,-0.9575768698809878,0
6341,CommunityCollege,0.12,Other,US Person,45000.0,678.1,0.29097612000883605,2.773,undergrad,Humanities,41000.0,-0.3709990846663889,-0.586999084666389,0
6342,CommunityCollege,0.12,Other,Non-US,33000.0,696.0,0.14749750302297707,3.18,graduate,STEM,29000.0,0.6648645819449208,0.44886458194492085,1
6343,StateU,0.065,Black,Non-US,48000.0,565.8,0.24691428774390498,2.814,undergrad,Humanities,26000.0,-1.4341655824042032,-1.5511655824042032,0
6344,UVA,0.035,Other,Non-US,41000.0,643.2,0.18685548114322384,3.115,undergrad,Business,52000.0,-0.21194575078812267,-0.27494575078812267,0
6345,CommunityCollege,0.12,White,Non-US,78000.0,565.0,0.4732781500295653,3.447,undergrad,Humanities,63000.0,-1.110049281843502,-1.326049281843502,0
6346,ForProfit2,0.3,White,US Person,55000.0,541.2,0.03960981093819531,3.131,undergrad,STEM,87000.0,-0.5979363710218193,-1.1379363710218193,0
6347,CommunityCollege,0.12,Black,Non-US,59000.0,728.0,0.045053977273322596,3.481,graduate,Humanities,75000.0,1.0953881877419602,0.8793881877419603,1
6348,CommunityCollege,0.12,Other,Non-US,17000.0,675.4,0.21229811429131082,2.979,undergrad,STEM,13000.0,-0.08305746135296087,-0.29905746135296085,0
6349,UVA,0.035,Other,Non-US,50000.0,673.0,0.22374042455265497,3.306,undergrad,Humanities,27000.0,0.07311463628685978,0.010114636286859768,1
6350,StateU,0.065,White,US Person,60000.0,699.9,0.20830313176839504,2.474,undergrad,Business,20000.0,0.3937213424770508,0.2767213424770508,1
6351,StateU,0.065,White,Non-US,34000.0,688.5,0.16246326390282465,3.061,graduate,Humanities,18000.0,0.13437340822137794,0.017373408221377937,1
6352,StateU,0.065,Black,Non-US,55000.0,606.7,0.14426567351630915,2.362,undergrad,Business,14000.0,-0.5341537047424786,-0.6511537047424786,0
6353,CommunityCollege,0.12,White,Non-US,22000.0,768.8,0.03880172440313675,3.424,graduate,Humanities,35000.0,1.448131326849535,1.232131326849535,1
6354,CommunityCollege,0.12,White,Non-US,21000.0,701.1,0.18028552637423365,2.923,graduate,Humanities,18000.0,0.46684958216729955,0.2508495821672996,1
6355,ForProfit1,0.25,White,Non-US,34000.0,748.8,0.0920019719822818,3.334,undergrad,Humanities,48000.0,1.3272884391092374,0.8772884391092375,1
6356,ForProfit1,0.25,White,Non-US,50000.0,539.0,0.05744242168552407,2.08,undergrad,STEM,35000.0,-1.0156892858314062,-1.4656892858314061,0
6357,ForProfit2,0.3,Other,US Person,34000.0,725.4,0.23020856129491762,2.86,graduate,Business,72000.0,0.7837783369625378,0.2437783369625378,1
6358,StateU,0.065,Other,Non-US,56000.0,698.7,0.3080831615191032,3.683,graduate,Business,11000.0,0.4563214736036881,0.3393214736036881,1
6359,CommunityCollege,0.12,White,Non-US,79000.0,649.7,0.26345287109688054,3.515,undergrad,STEM,10000.0,0.04168101631076912,-0.17431898368923088,0
6360,ForProfit1,0.25,White,Non-US,43000.0,649.9,0.17368885473811127,3.597,undergrad,Arts,31000.0,-0.1909499048548741,-0.6409499048548741,0
6361,ForProfit1,0.25,White,Non-US,44000.0,725.1,0.087476969535365,2.652,undergrad,Arts,12000.0,0.644300356671083,0.19430035667108297,1
6362,CommunityCollege,0.12,White,Non-US,56000.0,800.0,0.2769661115001381,3.302,undergrad,Humanities,33000.0,1.4278450789116504,1.2118450789116504,1
6363,CommunityCollege,0.12,White,Non-US,18000.0,744.4,0.029096037162293163,3.657,graduate,Business,17000.0,1.4729987548630163,1.2569987548630164,1
6364,StateU,0.065,Black,Non-US,33000.0,659.3,0.05433958355357289,2.501,graduate,STEM,14000.0,0.034070085882810575,-0.08292991411718943,1
