applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,model1_recommendation,model2_recommendation
5607,19,F,Other,3000,748,0.138,72,0.098006312495863,undergrad,Arts,33000.0,-0.0016363636363636441,-1.1777121135867197,1,1
5608,23,F,Other,2500,426,0.272,62,0.0725423339255437,undergrad,Arts,23000.0,-1.4435454545454547,-2.3140534616519792,0,0
5609,27,M,White,43000,706,0.426,124,0.3590904470954283,undergrad,Arts,35000.0,-0.49036363636363633,-4.799449001508776,0,0
5610,27,F,Other,32000,513,0.128,249,0.0569469352230698,graduate,STEM,22000.0,-0.21218181818181808,-0.8955450408586556,1,1
5611,26,M,White,27000,681,0.086,135,0.0452137813055003,graduate,Arts,24000.0,0.15272727272727274,-0.3898381029387309,1,1
5612,27,M,White,36000,808,0.277,135,0.0452137813055003,undergrad,Business,52000.0,0.23654545454545453,-0.3060199211205491,1,1
5613,19,F,White,3500,520,0.219,73,0.0228348227025087,undergrad,Arts,49000.0,-1.0897272727272727,-1.363745145157377,0,0
5614,25,M,Other,35000,676,0.393,135,0.0452137813055003,undergrad,Arts,49000.0,-0.6814545454545455,-1.2240199211205491,1,0
5615,33,M,White,29000,639,0.556,34,0.0406085217379756,undergrad,Business,17000.0,-0.8780000000000001,-1.3653022608557073,0,0
5616,25,M,White,14000,584,0.151,25,0.0454556038190779,graduate,STEM,22000.0,-0.10800000000000004,-0.6534672458289348,1,1
5617,31,F,Other,20000,500,0.137,21,0.0551599399830261,undergrad,Arts,13000.0,-0.7994545454545454,-1.4613738252508588,0,0
5618,20,F,White,3500,786,0.365,75,0.0528582753610005,undergrad,Arts,23000.0,-0.31445454545454543,-0.9487538497865514,1,1
5619,19,F,White,1500,634,0.069,25,0.0454556038190779,undergrad,Business,30000.0,-0.08718181818181817,-0.6326490640107529,1,1
5620,22,F,White,7500,617,0.091,232,0.0830288146298239,undergrad,Arts,15000.0,-0.357,-1.3533457755578868,0,1
5621,25,M,White,16000,822,0.323,229,0.0845744546441171,undergrad,Arts,37000.0,-0.024545454545454537,-1.0394389102748596,1,1
5622,26,F,White,16000,850,0.236,135,0.0452137813055003,undergrad,Arts,39000.0,0.2512727272727273,-0.2912926483932763,1,1
5623,20,M,White,3000,850,0.223,52,0.1327523860859543,undergrad,STEM,29000.0,0.4992727272727273,-1.0937559057587243,1,1
5624,31,F,Asian,53000,850,0.236,135,0.0452137813055003,graduate,STEM,102000.0,0.8232727272727274,0.2807073516067238,1,1
5625,19,M,White,60000,444,0.087,25,0.0454556038190779,graduate,STEM,9000.0,-0.21309090909090916,-0.7585581549198439,1,1
5626,22,M,White,7000,748,0.303,38,0.0889068621286131,undergrad,Arts,16000.0,-0.3076363636363636,-1.3745187091797209,0,1
5627,19,F,White,1500,591,0.366,135,0.0452137813055003,undergrad,Arts,18000.0,-1.0375454545454545,-1.5801108302114582,0,0
5628,19,M,White,4000,844,0.125,97,0.1699801216915541,undergrad,Arts,23000.0,0.3794545454545455,-1.6603069148441039,0,1
5629,22,M,Other,22000,590,0.191,135,0.0452137813055003,graduate,STEM,30000.0,-0.11818181818181811,-0.6607471938478218,1,1
5630,23,M,Other,18000,711,0.156,76,0.0206891202622854,graduate,Arts,7000.0,0.0678181818181818,-0.180451261329243,1,1
5631,24,F,White,18000,615,0.06,147,0.1173572203571072,undergrad,STEM,78000.0,-0.039272727272727265,-1.4475593715580137,0,1
5632,30,M,White,18000,797,0.272,135,0.0452137813055003,undergrad,Arts,23000.0,-0.0014545454545455,-0.5440199211205491,1,1
5633,19,F,White,21000,749,0.154,135,0.0452137813055003,graduate,Arts,20000.0,0.22799999999999995,-0.3145653756660036,1,1
5634,32,M,Asian,20000,684,0.272,135,0.0452137813055003,graduate,STEM,83000.0,-0.05036363636363639,-0.59292901202964,1,1
5635,33,M,White,22000,673,0.316,25,0.0454556038190779,undergrad,Business,26000.0,-0.3163636363636364,-0.8618308821925712,1,1
5636,23,F,White,2000,544,0.125,25,0.0454556038190779,undergrad,STEM,32000.0,-0.4234545454545455,-0.9689217912834802,1,1
5637,30,M,White,17000,671,0.207,232,0.0830288146298239,undergrad,Business,17000.0,-0.1356363636363636,-1.1319821391942504,1,1
5638,19,M,Black,1000,626,0.165,62,0.0725423339255437,undergrad,Arts,9000.0,-0.5112727272727273,-1.3817807343792516,0,0
5639,25,F,White,33000,718,0.06,120,0.0542016312380452,graduate,Arts,13000.0,0.3752727272727273,-0.27514684758381514,1,1
5640,27,F,White,22000,604,0.154,122,0.0715110732622415,undergrad,Arts,21000.0,-0.44327272727272726,-1.3014056064196253,0,1
5641,24,M,Other,19000,300,0.217,17,0.0803221055147287,undergrad,Arts,16000.0,-1.6927272727272726,-2.6565925389040173,0,0
5642,19,M,White,4500,850,0.11,30,0.0320534171387883,undergrad,STEM,66000.0,0.6342727272727273,0.2496317216072677,1,1
5643,20,M,White,5000,378,0.265,76,0.0206891202622854,undergrad,Arts,42000.0,-1.6890909090909092,-1.937360352238334,0,0
5644,23,F,Asian,26000,633,0.102,37,0.0626858966647204,graduate,Business,112000.0,0.04018181818181821,-0.7120489417948265,1,1
5645,21,F,White,4500,653,0.298,104,0.0834136145138897,undergrad,Arts,52000.0,-0.758090909090909,-1.7590542832575853,0,0
5646,20,M,White,6000,469,0.187,195,0.0088945731217383,undergrad,Arts,37000.0,-1.0961818181818184,-1.202916695642678,1,0
5647,27,M,Black,30000,426,0.174,25,0.0454556038190779,undergrad,Arts,43000.0,-1.1825454545454548,-1.7280127003743897,0,0
5648,23,F,Black,4000,727,0.142,96,0.0598803195385864,undergrad,STEM,25000.0,0.22000000000000006,-0.49856383446303665,1,1
5649,30,F,White,22000,567,0.204,229,0.0845744546441171,undergrad,Business,19000.0,-0.4778181818181818,-1.492711637547587,0,0
5650,29,M,Other,10000,545,0.086,135,0.0452137813055003,undergrad,STEM,19000.0,-0.29381818181818176,-0.8363835574841854,1,1
5651,23,M,White,6000,503,0.075,180,0.0493771096394167,undergrad,Business,30000.0,-0.5485454545454546,-1.1410707702184548,1,0
5652,20,M,White,4000,431,0.206,76,0.0206891202622854,undergrad,Business,20000.0,-1.0843636363636362,-1.332633079511061,0,0
5653,20,F,White,1000,850,0.205,76,0.0206891202622854,undergrad,Arts,18000.0,0.22327272727272732,-0.024996715874697484,1,1
5654,22,F,White,2000,429,0.117,123,0.0184661476241641,undergrad,Arts,14000.0,-1.1256363636363638,-1.347230135126333,0,0
5655,21,F,White,5000,570,0.04,135,0.0452137813055003,undergrad,Arts,27000.0,-0.4409090909090909,-0.9834744665750945,1,1
5656,24,M,White,10000,629,0.329,36,0.0336352568068902,undergrad,Arts,22000.0,-0.7743636363636364,-1.1779867180463188,1,0
5657,21,F,White,3500,578,0.305,212,0.0192123729913557,undergrad,STEM,12000.0,-0.6508181818181817,-0.8813666577144501,1,0
5658,22,F,Black,3500,344,0.036,176,0.0917996782519139,undergrad,STEM,200000.0,-1.063727272727273,-2.16532341175024,0,0
5659,27,F,White,11000,633,0.276,25,0.0454556038190779,undergrad,Arts,25000.0,-0.6478181818181817,-1.1932854276471165,1,0
5660,25,M,White,35000,754,0.427,104,0.0834136145138897,graduate,Law,25000.0,0.18418181818181814,-0.8167815559848582,1,1
5661,19,M,Other,20000,672,0.285,135,0.0452137813055003,graduate,Law,83000.0,-0.019999999999999962,-0.5625653756660036,1,1
5662,21,M,White,19000,624,0.314,76,0.0206891202622854,graduate,Business,64000.0,-0.4585454545454546,-0.7068148976928794,1,0
5663,19,M,Black,3000,624,0.033,76,0.0206891202622854,undergrad,Arts,31000.0,-0.24254545454545454,-0.49081489769287934,1,1
5664,20,F,Black,43000,505,0.092,147,0.1173572203571072,graduate,Arts,91000.0,-0.5032727272727272,-1.9115593715580137,0,0
5665,19,F,White,4000,624,0.166,96,0.0598803195385864,undergrad,Arts,38000.0,-0.5025454545454545,-1.2211092890084911,1,0
5666,19,F,White,7500,832,0.289,62,0.0725423339255437,undergrad,STEM,40000.0,0.3288181818181819,-0.5416898252883424,1,1
5667,24,F,White,23000,648,0.248,83,0.1235802263036797,undergrad,Arts,48000.0,-0.5652727272727273,-2.0482354429168836,0,0
5668,19,M,White,4000,688,0.279,76,0.0206891202622854,undergrad,Arts,17000.0,-0.4958181818181818,-0.7440876249656067,1,0
5669,22,F,White,2000,535,0.286,232,0.0830288146298239,undergrad,Arts,16000.0,-1.0781818181818181,-2.0745275937397047,0,0
5670,21,M,White,17000,769,0.167,75,0.0528582753610005,graduate,STEM,34000.0,0.5507272727272727,-0.08357203160473325,1,1
5671,19,F,White,4500,384,0.091,96,0.0598803195385864,undergrad,Arts,38000.0,-1.2222727272727274,-1.9408365617357641,0,0
5672,19,F,White,6000,850,0.081,25,0.0454556038190779,undergrad,STEM,49000.0,0.7012727272727273,0.15580548144379247,1,1
5673,19,F,White,4500,704,0.185,196,0.1025750047919756,undergrad,STEM,16000.0,0.05336363636363636,-1.177536421140071,1,1
5674,24,M,White,27000,697,0.201,30,0.0320534171387883,undergrad,Business,17000.0,0.030909090909090886,-0.3537319147563687,1,1
5675,21,M,White,4500,491,0.163,229,0.0845744546441171,undergrad,Arts,9000.0,-0.9771818181818182,-1.9920752739112233,0,0
5676,23,M,Black,8000,469,0.247,112,0.1324079841540636,undergrad,Arts,54000.0,-1.3041818181818183,-2.893077628030581,0,0
5677,22,M,Asian,6500,633,0.369,135,0.0452137813055003,undergrad,STEM,28000.0,-0.5608181818181817,-1.1033835574841853,1,0
5678,26,F,White,42000,585,0.123,195,0.0088945731217383,undergrad,STEM,21000.0,-0.030363636363636315,-0.1370985138244959,1,1
5679,25,M,White,23000,723,0.191,112,0.1324079841540636,graduate,Arts,23000.0,0.07145454545454544,-1.5174412643942177,0,1
5680,19,F,White,36000,850,0.379,25,0.0454556038190779,graduate,Law,34000.0,0.6352727272727272,0.08980548144379241,1,1
5681,20,M,Black,7000,390,0.317,121,0.0259552783224867,undergrad,Arts,28000.0,-1.6374545454545455,-1.9489178853243858,0,0
5682,27,M,Asian,20000,830,0.087,72,0.098006312495863,undergrad,Business,41000.0,0.6005454545454546,-0.5755302954049014,1,1
5683,23,M,White,4500,786,0.366,76,0.0206891202622854,undergrad,Business,16000.0,-0.11045454545454542,-0.3587239886019702,1,1
5684,25,F,White,23000,644,0.265,135,0.0452137813055003,undergrad,Arts,19000.0,-0.5138181818181818,-1.0563835574841853,1,0
5685,21,F,White,2500,686,0.242,58,0.0620081260025002,undergrad,Business,10000.0,-0.23809090909090905,-0.9821884211209114,1,1
5686,19,F,White,6000,829,0.044,135,0.0452137813055003,undergrad,Business,67000.0,0.598909090909091,0.056343715243087344,1,1
5687,30,F,White,11000,598,0.094,59,0.3317741726742946,undergrad,Business,38000.0,-0.21109090909090908,-4.192380981182444,0,1
5688,27,M,White,49000,699,0.287,96,0.0598803195385864,graduate,Arts,25000.0,-0.05181818181818176,-0.7703820162812185,1,1
5689,27,F,White,28000,586,0.101,135,0.0452137813055003,undergrad,Arts,15000.0,-0.3667272727272727,-0.9092926483932763,1,1
5690,33,M,Black,16000,400,0.279,96,0.0598803195385864,undergrad,Business,13000.0,-1.2710909090909088,-1.9896547435539456,0,0
5691,19,F,White,24000,702,0.294,62,0.0725423339255437,graduate,Law,49000.0,0.09509090909090911,-0.7754170980156152,1,1
5692,24,M,White,10000,850,0.129,25,0.0454556038190779,undergrad,Arts,10000.0,0.42927272727272736,-0.11619451855620744,1,1
5693,24,F,White,29000,644,0.072,76,0.0206891202622854,undergrad,Arts,31000.0,-0.0918181818181818,-0.3400876249656066,1,1
5694,23,F,White,42000,712,0.248,76,0.0206891202622854,graduate,STEM,51000.0,0.23145454545454547,-0.016814897692879333,1,1
5695,19,M,Black,13000,734,0.121,13,0.1069104064149088,graduate,Law,33000.0,0.5914545454545455,-0.6914703315243602,1,1
5696,20,M,Black,2500,717,0.183,23,0.3748923690837981,undergrad,STEM,19000.0,0.09263636363636364,-4.406072065369213,0,1
5697,24,M,Black,16000,684,0.3,110,0.1297935402004485,undergrad,Business,39000.0,-0.28036363636363637,-1.8378861187690183,0,1
5698,21,F,White,22000,709,0.316,135,0.0452137813055003,graduate,Arts,24000.0,-0.23545454545454547,-0.7780199211205491,1,1
5699,26,F,Black,20000,670,0.201,62,0.0725423339255437,graduate,Business,35000.0,0.04072727272727272,-0.8297807343792516,1,1
5700,29,M,White,26000,850,0.108,23,0.3748923690837981,undergrad,Arts,16000.0,0.5672727272727274,-3.931435701732849,0,1
5701,23,M,Asian,4000,640,0.248,76,0.0206891202622854,undergrad,Business,53000.0,-0.5083636363636364,-0.7566330795110612,1,0
5702,19,M,Other,3500,605,0.286,25,0.0454556038190779,undergrad,Arts,41000.0,-0.9146363636363636,-1.4601036094652984,0,0
5703,24,M,White,21000,716,0.306,135,0.0452137813055003,undergrad,STEM,18000.0,-0.045999999999999985,-0.5885653756660036,1,1
5704,20,M,Black,4500,499,0.323,135,0.0452137813055003,undergrad,Arts,14000.0,-1.2680909090909094,-1.810656284756913,0,0
5705,23,F,White,1500,777,0.287,135,0.0452137813055003,undergrad,Arts,17000.0,-0.20318181818181816,-0.7457471938478217,1,1
5706,19,M,Other,4000,532,0.254,121,0.0259552783224867,undergrad,Arts,31000.0,-1.013090909090909,-1.3245542489607494,0,0
5707,24,F,Black,56000,850,0.12,61,0.0824980369278871,undergrad,STEM,29000.0,1.0232727272727273,0.033296284138082166,1,1
5708,36,M,White,30000,750,0.314,128,0.0627335567719358,graduate,Arts,37000.0,-0.034363636363636374,-0.787166317626866,1,1
5709,19,M,White,8000,821,0.159,229,0.0845744546441171,undergrad,Arts,45000.0,0.15181818181818182,-0.8630752739112233,1,1
5710,23,F,White,4000,597,0.161,76,0.0206891202622854,undergrad,Business,22000.0,-0.3907272727272727,-0.6389967158746975,1,1
5711,22,F,Other,3000,510,0.194,96,0.0598803195385864,undergrad,Business,25000.0,-0.7790909090909091,-1.4976547435539458,0,0
5712,19,M,Asian,6000,692,0.18,135,0.0452137813055003,undergrad,Arts,43000.0,-0.3712727272727272,-0.9138381029387308,1,1
5713,32,M,Other,24000,612,0.322,135,0.0452137813055003,undergrad,Business,41000.0,-0.6381818181818182,-1.1807471938478218,1,0
5714,22,M,White,7500,703,0.132,96,0.0598803195385864,undergrad,Arts,50000.0,-0.22627272727272732,-0.944836561735764,1,1
5715,28,F,Black,32000,355,0.13,133,0.0638152484183391,undergrad,Business,15000.0,-1.0407272727272727,-1.806510253747342,0,0
5716,27,F,Asian,20000,777,0.275,135,0.0452137813055003,undergrad,Arts,59000.0,-0.16818181818181827,-0.7107471938478218,1,1
5717,28,M,Other,36000,807,0.387,135,0.0452137813055003,undergrad,Arts,80000.0,-0.1870909090909091,-0.7296562847569127,1,1
5718,26,M,Other,10000,434,0.133,8,0.0354740787315121,graduate,STEM,21000.0,-0.6414545454545453,-1.0671434902326906,1,0
5719,28,F,White,24000,659,0.32,135,0.0452137813055003,graduate,Arts,60000.0,-0.5132727272727272,-1.055838102938731,1,0
5720,22,F,White,5500,587,0.248,209,0.0574631475055406,undergrad,STEM,54000.0,-0.592090909090909,-1.2816486791573962,0,0
5721,25,F,Asian,12000,703,0.304,73,0.0228348227025087,undergrad,STEM,21000.0,-0.14327272727272722,-0.41729059970283167,1,1
5722,23,F,Black,6000,849,0.385,15,0.058549574873081,undergrad,STEM,47000.0,0.08963636363636363,-0.6129585348406085,1,1
5723,24,F,White,28000,777,0.194,62,0.0725423339255437,undergrad,STEM,36000.0,0.4418181818181818,-0.42868982528834254,1,1
5724,27,F,Other,18000,560,0.224,211,0.0262039808823449,graduate,Law,38000.0,-0.01727272727272733,-0.3317204978608661,1,1
5725,25,F,White,23000,850,0.131,135,0.0452137813055003,undergrad,Arts,33000.0,0.5032727272727273,-0.039292648393276286,1,1
5726,22,F,White,20000,518,0.213,99,0.1376463648534426,graduate,Law,49000.0,-0.4359999999999999,-2.087756378241311,0,1
5727,19,M,White,2500,797,0.022,38,0.0889068621286131,undergrad,Arts,50000.0,0.30554545454545456,-0.7613368909979026,1,1
5728,29,F,White,28000,850,0.209,229,0.0845744546441171,undergrad,Arts,27000.0,0.3772727272727273,-0.6376207284566778,1,1
5729,19,F,Black,37000,568,0.242,16,0.0741180390590771,graduate,Law,74000.0,-0.21018181818181808,-1.0995982868907432,1,1
5730,27,F,White,15000,850,0.139,25,0.0454556038190779,undergrad,Arts,49000.0,0.3392727272727273,-0.20619451855620752,1,1
5731,27,M,Black,26000,773,0.14,205,0.0159789019923045,undergrad,Business,63000.0,0.32327272727272727,0.13152590336507328,1,1
5732,25,F,White,11000,643,0.248,59,0.3317741726742946,undergrad,STEM,17000.0,-0.2554545454545455,-4.236744617546081,0,1
5733,22,F,White,17000,500,0.048,14,0.0716640292402546,graduate,STEM,29000.0,-0.18945454545454538,-1.0494228963376004,1,1
5734,23,F,White,5000,850,0.214,224,0.0737346298427714,undergrad,Arts,54000.0,0.12927272727272732,-0.7555428308405295,1,1
5735,24,F,Black,10000,682,0.26,76,0.0206891202622854,undergrad,Business,68000.0,-0.34363636363636374,-0.5919058067837886,1,1
5736,34,F,Black,20000,525,0.23,147,0.1173572203571072,undergrad,Arts,126000.0,-0.9945454545454545,-2.402832098830741,0,0
5737,22,F,Other,8000,666,0.251,211,0.0262039808823449,undergrad,Arts,20000.0,-0.4958181818181818,-0.8102659524063206,1,0
5738,31,F,Asian,28000,526,0.096,1,0.0633813776097611,undergrad,Arts,42000.0,-0.6749090909090908,-1.4354856222262242,0,0
5739,29,F,White,19000,302,0.349,25,0.0454556038190779,undergrad,Arts,19000.0,-1.9494545454545453,-2.4949217912834802,0,0
5740,25,F,Black,23000,508,0.223,139,0.3296299630165421,graduate,STEM,23000.0,-0.47436363636363627,-4.429923192562142,0,0
5741,31,M,Black,27000,652,0.209,62,0.0725423339255437,undergrad,Arts,33000.0,-0.3487272727272727,-1.219235279833797,1,1
5742,27,F,White,23000,413,0.283,23,0.3748923690837981,graduate,STEM,26000.0,-0.9398181818181819,-5.438526610823758,0,0
5743,25,M,White,16000,452,0.129,206,0.0750822455019085,graduate,Arts,40000.0,-0.832,-1.7329869460229022,0,0
5744,32,M,White,19000,850,0.205,165,0.0719466863863115,undergrad,Business,8000.0,0.5312727272727273,-0.3320875093630107,1,1
5745,22,M,White,34000,521,0.105,135,0.0452137813055003,graduate,Arts,20000.0,-0.4250909090909091,-0.9676562847569127,1,1
5746,26,F,White,25000,765,0.162,232,0.0830288146298239,undergrad,Business,47000.0,0.24418181818181814,-0.7521639573760686,1,1
5747,26,F,White,19000,500,0.517,76,0.0206891202622854,undergrad,STEM,63000.0,-1.3654545454545455,-1.6137239886019703,0,0
5748,24,M,White,14000,415,0.053,62,0.0725423339255437,undergrad,Business,31000.0,-0.7765454545454545,-1.647053461651979,0,0
5749,28,F,Asian,18000,479,0.22,38,0.0889068621286131,graduate,STEM,31000.0,-0.6038181818181818,-1.670700527361539,0,0
5750,34,F,White,17000,339,0.11,73,0.0228348227025087,undergrad,STEM,30000.0,-1.0489090909090908,-1.3229269633391953,0,0
5751,33,F,White,55000,626,0.15,62,0.0725423339255437,undergrad,STEM,43000.0,0.04272727272727275,-0.8277807343792516,1,1
5752,24,M,White,14000,850,0.141,195,0.0088945731217383,undergrad,STEM,19000.0,0.7292727272727273,0.6225378498118677,1,1
5753,24,M,Other,27000,556,0.129,25,0.0454556038190779,undergrad,Arts,13000.0,-0.5378181818181818,-1.0832854276471164,1,0
5754,26,F,White,38000,549,0.459,44,0.0905072834983424,graduate,Law,92000.0,-0.5072727272727273,-1.593360129252836,0,0
5755,24,M,White,41000,502,0.024,135,0.0452137813055003,undergrad,Business,18000.0,-0.24018181818181825,-0.7827471938478219,1,1
5756,23,M,White,4000,664,0.385,30,0.0320534171387883,undergrad,Business,29000.0,-0.5950909090909091,-0.9797319147563688,1,0
5757,25,M,White,37000,687,0.22,135,0.0452137813055003,undergrad,Arts,42000.0,-0.2834545454545454,-0.826019921120549,1,1
5758,21,F,White,3500,488,0.153,23,0.3748923690837981,undergrad,Arts,15000.0,-0.9740909090909091,-5.472799338096486,0,0
5759,27,F,Black,16000,510,0.12,45,0.0688326303912253,undergrad,STEM,33000.0,-0.45309090909090904,-1.2790824737856126,0,1
5760,29,F,Other,17000,611,0.098,76,0.0206891202622854,undergrad,STEM,100000.0,-0.13581818181818178,-0.38408762496560656,1,1
5761,21,M,White,16000,676,0.07,62,0.0725423339255437,graduate,Arts,23000.0,0.10054545454545452,-0.7699625525610698,1,1
5762,26,M,White,20000,850,0.328,71,0.0856781710819166,graduate,Arts,11000.0,0.24127272727272728,-0.7868653257102718,1,1
5763,19,F,White,6000,612,0.07,23,0.3748923690837981,undergrad,STEM,62000.0,-0.1421818181818182,-4.640890247187395,0,1
5764,19,M,Black,4500,596,0.15,121,0.0259552783224867,undergrad,STEM,25000.0,-0.2693636363636363,-0.5808269762334767,1,1
5765,28,F,Black,17000,664,0.251,205,0.0159789019923045,undergrad,Arts,41000.0,-0.5490909090909091,-0.740837732998563,1,0
5766,25,M,White,17000,686,0.071,25,0.0454556038190779,undergrad,Business,22000.0,0.19090909090909094,-0.3545581549198439,1,1
5767,24,F,White,15000,589,0.278,96,0.0598803195385864,undergrad,Arts,118000.0,-0.8878181818181818,-1.6063820162812186,0,0
5768,19,F,White,21000,850,0.043,205,0.0159789019923045,graduate,STEM,33000.0,1.1172727272727274,0.9255259033650735,1,1
5769,19,F,White,31000,533,0.226,25,0.0454556038190779,graduate,Business,106000.0,-0.5414545454545455,-1.0869217912834803,1,0
5770,25,F,Black,24000,638,0.098,62,0.0725423339255437,undergrad,Business,44000.0,-0.09563636363636363,-0.966144370742888,1,1
5771,19,M,Black,3500,594,0.381,128,0.0627335567719358,undergrad,STEM,35000.0,-0.7446363636363635,-1.4974390448995931,0,0
5772,23,F,White,4000,360,0.082,124,0.3590904470954283,undergrad,Business,24000.0,-1.0945454545454543,-5.403630819690594,0,0
5773,24,F,Other,52000,786,0.218,135,0.0452137813055003,undergrad,STEM,16000.0,0.5705454545454546,0.027980078879450976,1,1
5774,27,M,White,12000,537,0.397,25,0.0454556038190779,graduate,STEM,21000.0,-0.7829090909090908,-1.3283763367380255,0,0
5775,23,M,White,43000,850,0.135,25,0.0454556038190779,graduate,Arts,35000.0,0.7652727272727273,0.21980548144379253,1,1
5776,24,F,Black,24000,561,0.089,97,0.1699801216915541,graduate,STEM,37000.0,-0.007636363636363636,-2.047397823935013,0,1
5777,19,F,White,1000,850,0.095,211,0.0262039808823449,undergrad,Arts,59000.0,0.3432727272727274,0.02882495668458862,1,1
5778,25,F,Black,15000,605,0.136,62,0.0725423339255437,undergrad,Arts,44000.0,-0.5456363636363636,-1.416144370742888,0,0
5779,22,F,White,3000,850,0.394,25,0.0454556038190779,undergrad,Arts,42000.0,-0.24272727272727276,-0.7881945185562076,1,1
5780,32,F,Other,19000,690,0.139,135,0.0452137813055003,undergrad,STEM,86000.0,0.08145454545454543,-0.46111083021145816,1,1
5781,19,F,White,18000,641,0.071,147,0.1173572203571072,graduate,STEM,51000.0,0.18327272727272725,-1.2250139170125591,1,1
5782,22,F,White,6000,668,0.314,135,0.0452137813055003,undergrad,Business,26000.0,-0.42654545454545456,-0.9691108302114582,1,1
5783,24,F,Black,22000,589,0.237,248,0.0114381620879679,undergrad,STEM,59000.0,-0.46381818181818174,-0.6010761268737965,1,0
5784,19,F,Other,14000,597,0.117,96,0.0598803195385864,graduate,Arts,26000.0,-0.2927272727272727,-1.0112911071903095,1,1
5785,26,M,White,23000,850,0.23,73,0.0228348227025087,undergrad,STEM,20000.0,0.6052727272727273,0.33125485484262285,1,1
5786,19,F,White,3500,732,0.422,25,0.0454556038190779,undergrad,Business,40000.0,-0.42481818181818176,-0.9702854276471166,1,1
5787,28,M,White,28000,762,0.093,135,0.0452137813055003,undergrad,STEM,13000.0,0.5892727272727274,0.04670735160672379,1,1
5788,25,M,White,39000,595,0.221,135,0.0452137813055003,undergrad,Arts,21000.0,-0.508,-1.0505653756660036,1,0
5789,19,M,White,4000,629,0.371,124,0.3590904470954283,undergrad,Business,14000.0,-0.6943636363636364,-5.003449001508776,0,0
5790,25,M,Black,27000,599,0.229,144,0.1126971888471268,undergrad,STEM,10000.0,-0.28145454545454546,-1.633820811620067,0,1
5791,26,M,Other,17000,850,0.066,76,0.0206891202622854,undergrad,Arts,18000.0,0.5972727272727273,0.34900328412530246,1,1
5792,27,F,White,10000,452,0.173,76,0.0206891202622854,undergrad,Arts,22000.0,-1.1059999999999999,-1.3542694431474247,0,0
5793,27,F,White,15000,747,0.158,32,0.0582855875045255,graduate,Arts,16000.0,0.1767272727272727,-0.5226997773270332,1,1
5794,29,F,Other,19000,439,0.308,135,0.0452137813055003,graduate,Law,55000.0,-0.7192727272727273,-1.2618381029387309,0,0
5795,19,M,White,10000,572,0.196,76,0.0206891202622854,graduate,Law,65000.0,-0.2656363636363635,-0.5139058067837883,1,1
5796,21,F,Other,4500,538,0.139,135,0.0452137813055003,undergrad,STEM,33000.0,-0.4582727272727272,-1.0008381029387308,1,0
5797,19,M,Black,2000,453,0.129,62,0.0725423339255437,undergrad,Arts,48000.0,-1.1623636363636365,-2.032871643470161,0,0
5798,32,M,Other,22000,627,0.359,135,0.0452137813055003,graduate,STEM,28000.0,-0.31963636363636355,-0.8622017393023671,1,1
5799,26,F,White,10000,713,0.183,25,0.0454556038190779,undergrad,Business,78000.0,-0.0769090909090909,-0.6223763367380257,1,1
5800,29,F,White,31000,594,0.041,25,0.0454556038190779,undergrad,Arts,48000.0,-0.29963636363636365,-0.8451036094652984,1,1
5801,24,F,White,17000,451,0.267,58,0.0620081260025002,undergrad,STEM,29000.0,-0.9556363636363636,-1.699733875666366,0,0
5802,30,M,Black,15000,300,0.159,77,0.3374787604414421,graduate,Arts,29000.0,-1.4507272727272729,-5.500472398024577,0,0
5803,23,M,Other,4000,850,0.193,23,0.3748923690837981,undergrad,Arts,20000.0,0.2652727272727273,-4.23343570173285,0,1
5804,19,F,Other,22000,544,0.03,135,0.0452137813055003,graduate,Arts,14000.0,-0.26345454545454544,-0.806019921120549,1,1
5805,24,M,White,21000,691,0.4,245,0.0577618219117806,undergrad,STEM,18000.0,-0.324909090909091,-1.0180509538504583,1,1
5806,24,F,White,23000,574,0.238,73,0.0228348227025087,undergrad,Arts,20000.0,-0.7143636363636363,-0.9883815087937408,1,0
5807,24,F,Asian,50000,729,0.118,23,0.3748923690837981,undergrad,Business,25000.0,0.45127272727272727,-4.04743570173285,0,1
5808,19,F,White,4000,653,0.34,38,0.0889068621286131,undergrad,STEM,24000.0,-0.44509090909090915,-1.5119732546342664,0,1
5809,28,M,Other,38000,743,0.076,30,0.0320534171387883,graduate,Arts,56000.0,0.3641818181818183,-0.02045918748364134,1,1
5810,27,M,White,34000,743,0.382,135,0.0452137813055003,undergrad,STEM,43000.0,-0.12181818181818177,-0.6643835574841854,1,1
5811,28,M,White,18000,422,0.23,96,0.0598803195385864,undergrad,Business,17000.0,-1.0810909090909089,-1.7996547435539456,0,0
5812,22,F,White,1500,554,0.223,104,0.0834136145138897,undergrad,Business,9000.0,-0.6860909090909091,-1.6870542832575854,0,0
5813,23,M,White,15000,623,0.325,229,0.0845744546441171,graduate,Arts,30000.0,-0.6081818181818182,-1.6230752739112233,0,0
5814,23,F,Black,15000,808,0.159,206,0.0750822455019085,graduate,Law,44000.0,0.6965454545454546,-0.2044414914774475,1,1
5815,29,F,White,17000,536,0.09,37,0.0626858966647204,undergrad,Arts,30000.0,-0.5925454545454545,-1.3447762145220992,0,0
5816,22,F,Other,25000,755,0.31,229,0.0845744546441171,graduate,Business,79000.0,0.06181818181818183,-0.9530752739112234,1,1
