applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved
4931,35,0.159167951253268,Black,19,F,Non-US,16000,676,0.143,graduate,Business,62000.0,0.054545454545454564,-1.5371340579872252,0
4932,22,0.0532081314070063,White,24,F,Non-US,10000,675,0.194,graduate,STEM,15000.0,0.11290909090909093,-0.419172223160972,1
4933,25,0.0454556038190779,White,28,F,Non-US,34000,684,0.133,graduate,STEM,35000.0,0.4116363636363637,-0.04291967455441531,1
4934,176,0.0917996782519139,Black,25,F,Non-US,29000,663,0.455,graduate,Business,19000.0,-0.43872727272727274,-1.3567240552464117,0
4935,45,0.0688326303912253,White,25,M,Non-US,25000,594,0.28,graduate,Arts,41000.0,-0.6636363636363636,-1.3519626675486165,0
4936,135,0.0452137813055003,White,26,M,Non-US,19000,740,0.073,undergrad,Arts,12000.0,0.1952727272727273,-0.25686508578227574,1
4937,73,0.0228348227025087,White,32,M,Non-US,22000,458,0.114,graduate,Law,37000.0,-0.1441818181818182,-0.3725300452069052,1
4938,135,0.0452137813055003,Asian,25,F,Non-US,39000,850,0.134,undergrad,STEM,67000.0,0.7932727272727274,0.34113491421772435,1
4939,135,0.0452137813055003,Black,19,F,Non-US,17000,352,0.049,graduate,Law,67000.0,-0.7296363636363636,-1.1817741766913668,0
4940,76,0.0206891202622854,White,23,M,Non-US,7000,527,0.361,undergrad,Business,20000.0,-1.0272727272727271,-1.234163929895581,0
4941,135,0.0452137813055003,White,22,M,Non-US,5000,644,0.284,undergrad,Business,27000.0,-0.4598181818181818,-0.9119559948731848,1
4942,113,0.0525842554912459,Black,32,F,Non-US,22000,567,0.304,graduate,STEM,24000.0,-0.4278181818181818,-0.9536607367306409,1
4943,135,0.0452137813055003,White,19,M,Non-US,6500,790,0.153,undergrad,Arts,54000.0,0.04209090909090904,-0.41004690396409393,1
4944,211,0.0262039808823449,White,23,M,US Person,4500,634,0.168,undergrad,Arts,39000.0,-0.46718181818181814,-0.7292216270052672,1
4945,135,0.0452137813055003,Asian,19,M,US Person,16000,704,0.202,graduate,Arts,57000.0,-0.1616363636363637,-0.6137741766913667,1
4946,62,0.0725423339255437,White,24,M,US Person,23000,731,0.144,undergrad,Arts,19000.0,0.04454545454545458,-0.6808778847099825,1
4947,76,0.0206891202622854,White,19,F,US Person,17000,714,0.219,graduate,Arts,19000.0,-0.05327272727272728,-0.26016392989558124,1
4948,211,0.0262039808823449,White,32,M,US Person,25000,519,0.35,graduate,Arts,71000.0,-1.0763636363636364,-1.3384034451870854,0
4949,62,0.0725423339255437,White,19,F,Non-US,4000,850,0.151,undergrad,Arts,49000.0,0.24927272727272728,-0.4761506119827097,1
4950,135,0.0452137813055003,Black,30,M,US Person,28000,709,0.162,undergrad,Arts,44000.0,-0.14145454545454547,-0.5935923585095485,1
4951,122,0.0715110732622415,White,24,M,Non-US,36000,645,0.129,undergrad,Arts,85000.0,-0.2601818181818182,-0.9752925508042332,1
4952,25,0.0454556038190779,White,22,F,Non-US,1000,414,0.204,undergrad,Arts,31000.0,-1.3601818181818182,-1.814737856372597,0
4953,135,0.0452137813055003,White,28,M,Non-US,20000,350,0.324,undergrad,Arts,30000.0,-1.718909090909091,-2.171046903964094,0
4954,71,0.0856781710819166,Other,31,F,Non-US,20000,850,0.266,graduate,Arts,26000.0,0.3652727272727273,-0.4915089835464387,1
4955,124,0.3590904470954283,White,19,M,Non-US,6500,725,0.237,undergrad,Arts,42000.0,-0.3622727272727273,-3.9531771982270105,0
4956,76,0.0206891202622854,White,20,F,Non-US,3500,685,0.07,undergrad,Business,27000.0,0.10827272727272726,-0.09861847535012673,1
4957,73,0.0228348227025087,White,24,F,US Person,38000,541,0.381,graduate,Business,45000.0,-0.7803636363636365,-1.0087118633887235,1
4958,73,0.0228348227025087,Other,33,M,US Person,39000,770,0.304,undergrad,Business,48000.0,0.06236363636363637,-0.16598459066145063,1
4959,135,0.0452137813055003,White,20,M,Non-US,5500,765,0.189,undergrad,Arts,13000.0,-0.026818181818181852,-0.47895599487318485,1
4960,121,0.0259552783224867,White,27,F,US Person,16000,571,0.08,undergrad,Arts,13000.0,-0.45127272727272727,-0.7108255104975942,1
4961,199,0.1125151125506695,Black,26,M,US Person,14000,671,0.212,undergrad,Arts,35000.0,-0.36363636363636365,-1.4887874891430588,0
4962,23,0.3748923690837981,White,19,M,US Person,1500,850,0.216,undergrad,Arts,15000.0,0.2042727272727273,-3.5446509635652537,0
4963,135,0.0452137813055003,Other,21,F,Non-US,21000,660,0.147,graduate,Business,22000.0,0.1183636363636364,-0.3337741766913666,1
4964,194,0.0493064737945422,White,31,M,US Person,23000,828,0.287,undergrad,STEM,33000.0,0.4112727272727273,-0.0817920106726947,1
4965,34,0.0406085217379756,Asian,27,F,Non-US,29000,760,0.381,graduate,Arts,76000.0,-0.238,-0.644085217379756,1
4966,211,0.0262039808823449,White,29,M,Non-US,40000,507,0.32,graduate,Arts,18000.0,-0.8700000000000001,-1.1320398088234491,0
4967,211,0.0262039808823449,White,22,M,Non-US,15000,723,0.065,graduate,Arts,29000.0,0.2754545454545454,0.01341473663109638,1
4968,135,0.0452137813055003,Other,20,F,US Person,16000,850,0.085,graduate,Business,84000.0,0.8032727272727272,0.35113491421772425,1
4969,76,0.0206891202622854,White,23,M,US Person,6000,850,0.248,undergrad,Arts,38000.0,0.16727272727272732,-0.039618475350126664,1
4970,14,0.0716640292402546,White,27,M,Non-US,26000,611,0.312,undergrad,Arts,44000.0,-0.8098181818181818,-1.526458474220728,0
4971,135,0.0452137813055003,Other,19,F,Non-US,7000,665,0.253,undergrad,Business,29000.0,-0.3094545454545454,-0.7615923585095484,1
4972,205,0.0159789019923045,White,22,M,US Person,7500,671,0.238,undergrad,Arts,15000.0,-0.4546363636363636,-0.6144253835594087,1
4973,38,0.0889068621286131,Asian,21,M,Non-US,39000,799,0.324,graduate,Arts,24000.0,0.17781818181818185,-0.7112504394679491,1
4974,248,0.0114381620879679,Asian,30,F,Non-US,53000,830,0.233,graduate,Business,47000.0,0.6565454545454545,0.5421638336657756,1
4975,154,0.0379126509375481,Black,22,F,Non-US,5000,457,0.373,undergrad,STEM,36000.0,-1.2178181818181817,-1.5969446911936627,0
4976,229,0.0845744546441171,Black,19,F,US Person,4500,809,0.159,undergrad,Business,32000.0,0.3871818181818182,-0.45856272825935285,1
4977,76,0.0206891202622854,Black,19,F,Non-US,22000,430,0.273,graduate,STEM,15000.0,-0.8640000000000001,-1.070891202622854,0
4978,34,0.0406085217379756,White,26,M,Non-US,11000,767,0.16,undergrad,Arts,17000.0,0.07145454545454547,-0.33463067192521057,1
4979,147,0.1173572203571072,White,28,F,Non-US,23000,752,0.108,undergrad,Arts,7000.0,0.1929090909090909,-0.9806631126619811,1
4980,135,0.0452137813055003,White,20,M,Non-US,8000,569,0.147,undergrad,Arts,11000.0,-0.6405454545454544,-1.0926832676004574,0
4981,229,0.0845744546441171,Other,19,F,US Person,1000,727,0.152,undergrad,Business,14000.0,0.08200000000000005,-0.763744546441171,1
4982,177,0.128168250145393,White,28,M,Non-US,52000,769,0.323,undergrad,Business,53000.0,0.09872727272727272,-1.1829552287266571,0
4983,135,0.0452137813055003,Other,19,M,Non-US,2000,786,0.031,undergrad,Arts,69000.0,0.2445454545454546,-0.2075923585095484,1
4984,98,0.1410823134892537,White,23,M,Non-US,35000,513,0.208,graduate,STEM,15000.0,-0.3541818181818182,-1.7650049530743552,0
4985,73,0.0228348227025087,White,22,F,US Person,3000,644,0.162,undergrad,Arts,33000.0,-0.42781818181818176,-0.6561664088432688,1
4986,211,0.0262039808823449,White,26,F,US Person,21000,508,0.249,graduate,STEM,17000.0,-0.5383636363636364,-0.8004034451870854,1
4987,34,0.0406085217379756,White,25,M,US Person,15000,606,0.311,graduate,Arts,28000.0,-0.642,-1.048085217379756,0
4988,76,0.0206891202622854,White,22,F,Non-US,34000,669,0.2,graduate,STEM,89000.0,0.12309090909090908,-0.0838002935319449,1
4989,76,0.0206891202622854,White,20,M,Non-US,21000,764,0.175,graduate,Business,86000.0,0.3405454545454546,0.1336542519226006,1
4990,135,0.0452137813055003,Black,27,M,Non-US,12000,717,0.239,undergrad,Business,19000.0,-0.06236363636363634,-0.5145014494186393,1
4991,135,0.0452137813055003,White,23,F,Non-US,7500,735,0.414,undergrad,Business,15000.0,-0.37390909090909086,-0.8260469039640939,1
4992,205,0.0159789019923045,White,22,M,Non-US,22000,599,0.524,graduate,Business,81000.0,-0.9514545454545454,-1.1112435653775905,0
4993,73,0.0228348227025087,White,23,M,US Person,47000,514,0.36,graduate,Law,110000.0,-0.5825454545454545,-0.8108936815705414,1
4994,232,0.0830288146298239,White,21,F,Non-US,4500,511,0.284,undergrad,STEM,73000.0,-0.9464545454545457,-1.7767426917527847,0
4995,229,0.0845744546441171,Other,30,F,Non-US,29000,495,0.25,undergrad,Arts,32000.0,-0.9896363636363634,-1.8353809100775345,0
4996,25,0.0454556038190779,White,34,M,Non-US,28000,794,0.131,undergrad,Arts,18000.0,0.3296363636363637,-0.12491967455441527,1
4997,135,0.0452137813055003,Other,27,M,Non-US,24000,678,0.159,undergrad,Business,37000.0,0.027818181818181825,-0.42431963123682115,1
4998,229,0.0845744546441171,White,29,M,Non-US,19000,449,0.235,undergrad,STEM,61000.0,-0.986909090909091,-1.832653637350262,0
4999,1,0.0633813776097611,Black,26,M,Non-US,40000,724,0.1,graduate,Arts,38000.0,0.3590909090909091,-0.2747228670067019,1
5000,44,0.0905072834983424,White,21,F,US Person,5000,460,0.423,undergrad,Business,50000.0,-1.506909090909091,-2.411981925892515,0
5001,90,0.1204424143493858,White,19,F,Non-US,2500,727,0.129,undergrad,STEM,32000.0,0.23700000000000004,-0.967424143493858,1
5002,241,0.3151373069782615,White,21,F,Non-US,4000,684,0.085,undergrad,STEM,140000.0,0.07763636363636364,-3.073736706146251,0
5003,135,0.0452137813055003,Black,19,M,US Person,13000,850,0.155,graduate,STEM,49000.0,0.7452727272727273,0.2931349142177243,1
5004,112,0.1324079841540636,Other,30,M,Non-US,22000,850,0.149,undergrad,Arts,31000.0,0.4612727272727274,-0.8628071142679087,1
5005,76,0.0206891202622854,White,24,F,Non-US,25000,380,0.146,undergrad,Arts,13000.0,-1.223818181818182,-1.430709384441036,0
5006,78,0.0,White,21,M,Non-US,47000,515,0.392,graduate,Arts,23000.0,-0.9429090909090909,-0.9429090909090909,1
5007,96,0.0598803195385864,White,26,M,Non-US,27000,318,0.141,graduate,STEM,8000.0,-0.9772727272727275,-1.5760759226585916,0
5008,76,0.0206891202622854,White,21,M,Non-US,20000,850,0.303,graduate,Law,49000.0,0.5912727272727274,0.3843815246498734,1
5009,25,0.0454556038190779,White,22,M,Non-US,2500,741,0.107,undergrad,Arts,34000.0,0.03190909090909094,-0.42264694728168806,1
5010,34,0.0406085217379756,White,21,M,Non-US,39000,550,0.347,graduate,STEM,88000.0,-0.5736363636363637,-0.9797215810161197,1
5011,25,0.0454556038190779,White,22,F,Non-US,18000,802,0.155,graduate,STEM,62000.0,0.6007272727272728,0.14617123453649378,1
5012,62,0.0725423339255437,White,28,F,Non-US,49000,558,0.235,undergrad,STEM,24000.0,-0.3105454545454544,-1.0359687938008915,1
5013,135,0.0452137813055003,White,19,F,Non-US,6000,718,0.119,undergrad,Arts,17000.0,-0.05472727272727271,-0.5068650857822757,1
5014,135,0.0452137813055003,White,34,F,Non-US,71000,822,0.071,undergrad,Business,26000.0,1.0094545454545456,0.5573167323995426,1
5015,135,0.0452137813055003,White,19,F,Non-US,3500,394,0.381,undergrad,STEM,26000.0,-1.471909090909091,-1.924046903964094,0
5016,128,0.0627335567719358,Other,19,F,US Person,19000,602,0.198,graduate,Arts,24000.0,-0.40654545454545454,-1.0338810222648127,1
5017,135,0.0452137813055003,White,27,M,Non-US,10000,487,0.263,graduate,Arts,26000.0,-1.0087272727272727,-1.4608650857822756,0
5018,59,0.3317741726742946,Other,19,M,Non-US,4000,633,0.141,undergrad,Business,14000.0,-0.21981818181818177,-3.537559908561128,0
5019,53,0.0898336474343075,White,26,F,Non-US,27000,641,0.15,undergrad,STEM,40000.0,0.02927272727272731,-0.8690637470703476,1
5020,25,0.0454556038190779,Black,28,M,Non-US,47000,850,0.112,undergrad,Arts,14000.0,0.6852727272727274,0.23071668908194837,1
5021,62,0.0725423339255437,Other,28,M,Non-US,24000,813,0.297,graduate,Arts,26000.0,0.19272727272727283,-0.5326960665281641,1
5022,135,0.0452137813055003,White,28,F,Non-US,45000,608,0.509,undergrad,STEM,12000.0,-0.7007272727272729,-1.1528650857822758,0
5023,112,0.1324079841540636,Asian,36,F,Non-US,26000,785,0.168,undergrad,Arts,56000.0,0.1109090909090909,-1.2131707506315452,0
5024,154,0.0379126509375481,White,19,F,Non-US,1000,300,0.15,undergrad,Arts,23000.0,-1.6667272727272728,-2.045853782102754,0
5025,62,0.0725423339255437,White,20,F,Non-US,10000,485,0.043,graduate,Business,76000.0,-0.47599999999999987,-1.2014233392554368,0
5026,25,0.0454556038190779,White,25,M,Non-US,18000,850,0.239,undergrad,Arts,51000.0,0.15727272727272731,-0.2972833109180517,1
5027,25,0.0454556038190779,White,36,F,Non-US,49000,506,0.356,graduate,STEM,20000.0,-0.5916363636363635,-1.0461924018271425,0
5028,133,0.0638152484183391,Black,30,F,Non-US,24000,789,0.193,undergrad,STEM,38000.0,0.4634545454545455,-0.17469793872884548,1
5029,62,0.0725423339255437,White,19,F,Non-US,24000,752,0.257,graduate,Law,39000.0,0.4509090909090909,-0.2745142483463461,1
5030,135,0.0452137813055003,Black,19,M,US Person,18000,608,0.267,graduate,Arts,35000.0,-0.5287272727272727,-0.9808650857822757,1
5031,76,0.0206891202622854,White,22,F,US Person,3500,406,0.231,undergrad,Arts,23000.0,-1.4282727272727276,-1.6351639298955816,0
5032,23,0.3748923690837981,White,24,F,Non-US,70000,669,0.092,undergrad,Arts,26000.0,0.20509090909090907,-3.543832781747072,0
5033,135,0.0452137813055003,Other,30,M,Non-US,22000,661,0.167,undergrad,Business,31000.0,-0.06200000000000003,-0.5141378130550031,1
5034,154,0.0379126509375481,White,27,M,Non-US,40000,584,0.139,undergrad,Arts,44000.0,-0.478,-0.857126509375481,1
5035,5,0.1198171740714977,Other,19,M,Non-US,1500,384,0.156,undergrad,Arts,86000.0,-1.4702727272727276,-2.6684444679877046,0
5036,236,0.0880062949634072,White,20,F,Non-US,3500,815,0.312,undergrad,STEM,21000.0,0.19699999999999998,-0.683062949634072,1
5037,215,0.117501396154848,White,21,M,Non-US,6500,367,0.086,undergrad,Business,47000.0,-1.162090909090909,-2.337104870639389,0
5038,135,0.0452137813055003,White,32,M,Non-US,18000,380,0.13,undergrad,Business,110000.0,-1.1338181818181816,-1.5859559948731845,0
5039,244,0.0401675232474372,White,25,M,Non-US,10000,684,0.073,graduate,Business,40000.0,0.2876363636363637,-0.11403886883800829,1
5040,195,0.0088945731217383,White,29,F,Non-US,12000,615,0.086,undergrad,Business,19000.0,-0.12727272727272723,-0.21621845849011023,1
5041,154,0.0379126509375481,White,19,F,Non-US,3500,510,0.163,undergrad,Arts,27000.0,-0.9140909090909091,-1.29321741846639,0
5042,147,0.1173572203571072,White,19,F,US Person,55000,330,0.104,graduate,Business,73000.0,-0.8916363636363634,-2.0652085672074354,0
5043,54,0.1142352422929501,White,19,M,Non-US,8000,850,0.265,undergrad,Arts,22000.0,0.14527272727272725,-0.9970796956567738,1
5044,135,0.0452137813055003,Black,28,F,Non-US,22000,639,0.114,graduate,STEM,12000.0,0.214,-0.238137813055003,1
5045,248,0.0114381620879679,White,23,M,US Person,1500,707,0.359,undergrad,STEM,10000.0,-0.3017272727272727,-0.4161088936069517,1
5046,55,0.1369638718069605,White,31,F,Non-US,15000,724,0.281,undergrad,Arts,39000.0,-0.30290909090909096,-1.6725478089786963,0
5047,121,0.0259552783224867,White,32,M,Non-US,19000,794,0.199,graduate,Arts,63000.0,0.1896363636363637,-0.06991641958850328,1
5048,76,0.0206891202622854,White,24,F,Non-US,20000,578,0.193,undergrad,Arts,22000.0,-0.6278181818181818,-0.8347093844410358,1
5049,62,0.0725423339255437,White,22,M,US Person,3000,657,0.194,undergrad,Arts,47000.0,-0.5445454545454546,-1.2699687938008917,0
5050,237,0.0958726505038523,White,19,F,Non-US,30000,527,0.304,graduate,Business,76000.0,-0.7252727272727274,-1.6839992323112503,0
5051,73,0.0228348227025087,White,28,F,Non-US,51000,519,0.381,graduate,STEM,17000.0,-0.5823636363636362,-0.8107118633887231,1
5052,76,0.0206891202622854,White,21,F,US Person,1000,668,0.154,undergrad,Business,11000.0,-0.13654545454545453,-0.3434366571683085,1
5053,205,0.0159789019923045,Asian,23,M,Non-US,6500,472,0.06,undergrad,Business,50000.0,-0.7282727272727272,-0.8880617471957721,1
5054,135,0.0452137813055003,White,22,M,Non-US,2000,349,0.353,undergrad,Business,9000.0,-1.6885454545454543,-2.1406832676004575,0
5055,25,0.0454556038190779,Other,27,F,US Person,12000,527,0.239,graduate,Arts,29000.0,-0.8032727272727271,-1.257828765463506,0
5056,66,0.0348740716996293,White,26,F,Non-US,14000,718,0.154,graduate,Arts,47000.0,-0.02672727272727271,-0.3754679897235657,1
5057,196,0.1025750047919756,Black,19,F,Non-US,6000,715,0.311,undergrad,STEM,20000.0,-0.14963636363636362,-1.1753864115561194,0
5058,135,0.0452137813055003,White,30,M,Non-US,40000,850,0.221,undergrad,Arts,41000.0,0.3252727272727274,-0.12686508578227562,1
5059,122,0.0715110732622415,White,23,F,US Person,32000,773,0.32,graduate,Law,44000.0,0.34927272727272723,-0.36583800534968774,1
5060,76,0.0206891202622854,White,20,M,Non-US,1500,850,0.234,undergrad,Business,48000.0,0.2682727272727273,0.06138152464987329,1
5061,124,0.3590904470954283,White,26,F,Non-US,18000,659,0.153,undergrad,Arts,41000.0,-0.3652727272727273,-3.9561771982270106,0
5062,121,0.0259552783224867,White,19,M,Non-US,5000,598,0.168,undergrad,STEM,18000.0,-0.295090909090909,-0.554643692315776,1
5063,239,0.0858379021309365,White,26,M,US Person,26000,471,0.103,graduate,STEM,21000.0,-0.3509090909090908,-1.2092881122184558,0
5064,25,0.0454556038190779,Black,23,F,Non-US,18000,659,0.123,graduate,STEM,30000.0,0.24472727272727274,-0.20982876546350626,1
5065,135,0.0452137813055003,White,25,M,Non-US,35000,630,0.055,graduate,Arts,34000.0,0.07727272727272724,-0.37486508578227573,1
5066,25,0.0454556038190779,White,25,F,Non-US,36000,679,0.236,undergrad,Arts,48000.0,-0.3505454545454545,-0.8051014927362334,1
5067,212,0.0192123729913557,White,22,F,Non-US,27000,757,0.114,graduate,Business,50000.0,0.4730909090909091,0.28096717917735214,1
5068,135,0.0452137813055003,White,23,F,Non-US,14000,500,0.386,graduate,Law,52000.0,-0.8834545454545455,-1.3355923585095484,0
5069,25,0.0454556038190779,White,19,F,Non-US,7000,697,0.154,undergrad,Arts,23000.0,-0.1950909090909091,-0.6496469472816881,1
5070,141,0.0011525810664222,Other,27,M,Non-US,37000,710,0.198,undergrad,STEM,19000.0,0.24418181818181817,0.23265600751759616,1
5071,62,0.0725423339255437,Black,22,F,Non-US,16000,646,0.146,graduate,STEM,23000.0,0.1394545454545455,-0.5859687938008915,1
5072,30,0.0320534171387883,White,19,F,Non-US,8000,654,0.135,undergrad,Business,19000.0,-0.1074545454545455,-0.42798871684242845,1
5073,229,0.0845744546441171,White,29,M,Non-US,46000,744,0.024,undergrad,STEM,16000.0,0.7698181818181817,-0.0759263646229893,1
5074,128,0.0627335567719358,Other,24,M,Non-US,32000,625,0.134,graduate,Business,45000.0,-0.016909090909090957,-0.644244658628449,1
5075,135,0.0452137813055003,White,23,F,Non-US,4000,590,0.122,undergrad,Business,18000.0,-0.33818181818181814,-0.7903196312368211,1
5076,135,0.0452137813055003,Other,19,M,Non-US,2500,500,0.256,undergrad,Arts,20000.0,-1.1424545454545456,-1.5945923585095487,0
5077,135,0.0452137813055003,White,24,M,US Person,28000,659,0.175,undergrad,Arts,42000.0,-0.3492727272727273,-0.8014105403277303,1
5078,233,0.065642576798278,White,25,M,Non-US,14000,300,0.071,undergrad,Business,40000.0,-1.2307272727272724,-1.8871530407100523,0
5079,151,0.0588929457918646,White,22,F,Non-US,15000,566,0.208,graduate,Arts,17000.0,-0.5814545454545454,-1.1703840033731914,0
5080,38,0.0889068621286131,Asian,22,M,Non-US,3500,574,0.304,undergrad,Business,13000.0,-0.7633636363636364,-1.6524322576497674,0
5081,76,0.0206891202622854,Asian,33,M,Non-US,60000,500,0.369,undergrad,Arts,25000.0,-1.0234545454545454,-1.2303457480773994,0
5082,96,0.0598803195385864,White,26,F,Non-US,26000,763,0.244,undergrad,Arts,63000.0,-0.12109090909090911,-0.7198941044767732,1
5083,215,0.117501396154848,White,21,F,Non-US,7500,850,0.225,undergrad,Arts,80000.0,0.12227272727272726,-1.0527412342757527,0
5084,135,0.0452137813055003,White,25,F,Non-US,45000,343,0.362,undergrad,STEM,34000.0,-1.3703636363636365,-1.8225014494186396,0
5085,147,0.1173572203571072,Other,27,F,Non-US,41000,650,0.163,undergrad,Arts,54000.0,-0.28,-1.453572203571072,0
5086,135,0.0452137813055003,White,25,M,Non-US,16000,589,0.087,graduate,STEM,24000.0,0.05018181818181813,-0.4019559948731849,1
5087,135,0.0452137813055003,Other,20,F,US Person,3500,850,0.244,undergrad,Arts,28000.0,0.16027272727272732,-0.29186508578227566,1
5088,154,0.0379126509375481,White,22,F,Non-US,4000,667,0.068,undergrad,Business,32000.0,0.049818181818181824,-0.32930832755729916,1
5089,73,0.0228348227025087,Asian,21,F,Non-US,4000,300,0.26,undergrad,Arts,27000.0,-1.8687272727272728,-2.0970754997523597,0
5090,76,0.0206891202622854,White,19,M,Non-US,3500,582,0.194,undergrad,STEM,18000.0,-0.4142727272727273,-0.6211639298955813,1
5091,25,0.0454556038190779,White,28,F,Non-US,14000,850,0.116,undergrad,Arts,10000.0,0.4792727272727273,0.024716689081948295,1
5092,205,0.0159789019923045,White,30,M,Non-US,29000,702,0.103,undergrad,Arts,23000.0,0.05709090909090911,-0.1026981108321359,1
5093,142,0.3267463977010624,White,22,M,US Person,2500,713,0.228,undergrad,STEM,14000.0,-0.011909090909090897,-3.279373067919715,0
5094,215,0.117501396154848,White,19,M,Non-US,13000,704,0.164,graduate,Arts,38000.0,-0.0036363636363636737,-1.1786503251848437,0
5095,85,0.0294226470636067,Other,30,M,Non-US,26000,635,0.323,graduate,STEM,72000.0,-0.2945454545454545,-0.5887719251815215,1
5096,232,0.0830288146298239,White,28,F,Non-US,27000,732,0.233,graduate,STEM,26000.0,0.34418181818181814,-0.48610632811642085,1
5097,205,0.0159789019923045,White,25,F,Non-US,13000,338,0.13,undergrad,STEM,27000.0,-1.1165454545454545,-1.2763344744684995,0
5098,73,0.0228348227025087,White,25,M,US Person,12000,806,0.206,undergrad,Business,34000.0,0.32727272727272727,0.09892450024764027,1
5099,229,0.0845744546441171,White,30,F,Non-US,24000,850,0.074,undergrad,Business,35000.0,0.8232727272727273,-0.022471819168443763,1
5100,76,0.0206891202622854,Black,23,F,Non-US,7500,848,0.047,undergrad,Arts,24000.0,0.5710000000000001,0.3641087973771461,1
5101,233,0.065642576798278,White,19,M,Non-US,7000,820,0.132,undergrad,Business,53000.0,0.3961818181818181,-0.2602439498009619,1
5102,135,0.0452137813055003,Asian,30,M,Non-US,44000,300,0.289,undergrad,Arts,80000.0,-1.786727272727273,-2.238865085782276,0
5103,186,0.0625345913873529,Asian,19,M,Non-US,3000,621,0.141,undergrad,Arts,27000.0,-0.46945454545454546,-1.0948004593280745,0
5104,60,0.0352755448242593,Asian,19,M,Non-US,5000,818,0.02,undergrad,Arts,22000.0,0.500909090909091,0.148153642666498,1
5105,96,0.0598803195385864,White,29,F,Non-US,12000,611,0.28,undergrad,STEM,21000.0,-0.4298181818181818,-1.0286213772040458,1
5106,104,0.0834136145138897,White,23,M,Non-US,7500,649,0.254,undergrad,Arts,33000.0,-0.5666363636363637,-1.400772508775261,0
5107,135,0.0452137813055003,White,20,M,Non-US,7000,739,0.184,undergrad,Arts,20000.0,-0.10236363636363638,-0.5545014494186393,1
5108,25,0.0454556038190779,Asian,19,M,Non-US,7500,645,0.178,undergrad,STEM,10000.0,-0.12918181818181818,-0.5837378563725972,1
5109,76,0.0206891202622854,White,20,F,Non-US,4000,626,0.059,undergrad,Arts,29000.0,-0.2812727272727273,-0.4881639298955813,1
5110,135,0.0452137813055003,Other,27,M,Non-US,28000,555,0.251,undergrad,Business,54000.0,-0.6794545454545454,-1.1315923585095484,0
5111,26,0.0619779089316794,White,34,M,Non-US,61000,343,0.39,undergrad,STEM,21000.0,-1.3303636363636364,-1.9501427256804305,0
5112,62,0.0725423339255437,White,25,M,US Person,33000,605,0.179,undergrad,Business,19000.0,-0.22363636363636366,-0.9490597028918006,1
5113,233,0.065642576798278,White,24,M,Non-US,18000,573,0.139,undergrad,STEM,41000.0,-0.35000000000000003,-1.00642576798278,1
5114,66,0.0348740716996293,White,25,F,Non-US,18000,555,0.334,undergrad,Business,34000.0,-0.8054545454545454,-1.1541952624508385,0
5115,59,0.3317741726742946,Other,22,M,Non-US,32000,700,0.118,graduate,Arts,47000.0,0.08781818181818185,-3.2299235449247643,0
5116,135,0.0452137813055003,White,21,F,Non-US,7500,626,0.066,undergrad,Arts,44000.0,-0.3742727272727273,-0.8264105403277303,1
5117,25,0.0454556038190779,White,19,M,Non-US,22000,669,0.355,graduate,STEM,29000.0,-0.15890909090909083,-0.6134651290998698,1
5118,96,0.0598803195385864,Black,22,M,Non-US,1000,683,0.121,undergrad,Arts,69000.0,-0.316,-0.914803195385864,1
5119,248,0.0114381620879679,White,19,M,US Person,7500,532,0.269,undergrad,Business,15000.0,-0.8220909090909091,-0.936472529970588,1
5120,212,0.0192123729913557,White,22,M,US Person,4000,358,0.152,undergrad,STEM,64000.0,-1.241818181818182,-1.433941911731739,0
5121,195,0.0088945731217383,White,28,F,Non-US,21000,850,0.165,undergrad,STEM,18000.0,0.7232727272727273,0.6343269960553443,1
5122,59,0.3317741726742946,Other,31,F,Non-US,19000,698,0.226,graduate,STEM,51000.0,0.08654545454545454,-3.2311962721974914,0
5123,76,0.0206891202622854,White,30,M,US Person,26000,749,0.077,undergrad,Business,27000.0,0.46199999999999997,0.255108797377146,1
5124,135,0.0452137813055003,White,19,F,Non-US,31000,570,0.17,graduate,STEM,74000.0,-0.19490909090909087,-0.6470469039640938,1
5125,25,0.0454556038190779,White,28,M,Non-US,25000,744,0.123,undergrad,Business,46000.0,0.2458181818181818,-0.2087378563725972,1
5126,25,0.0454556038190779,White,24,F,US Person,14000,560,0.222,undergrad,Arts,22000.0,-0.7872727272727273,-1.2418287654635063,0
5127,120,0.0542016312380452,White,21,M,Non-US,7000,711,0.277,undergrad,Arts,19000.0,-0.3901818181818183,-0.9321981305622703,1
5128,76,0.0206891202622854,White,25,M,Non-US,32000,579,0.116,undergrad,Arts,59000.0,-0.49818181818181817,-0.7050730208046722,1
5129,135,0.0452137813055003,Other,21,F,Non-US,6500,640,0.276,undergrad,Arts,12000.0,-0.6493636363636364,-1.1015014494186395,0
5130,124,0.3590904470954283,Other,19,F,Non-US,4500,581,0.259,undergrad,Arts,36000.0,-0.8419090909090909,-4.432813561863374,0
5131,62,0.0725423339255437,White,20,F,Non-US,3000,758,0.108,undergrad,STEM,26000.0,0.3947272727272727,-0.3306960665281643,1
5132,25,0.0454556038190779,White,19,M,US Person,7500,764,0.083,undergrad,Arts,21000.0,0.19354545454545455,-0.2610105836453245,1
5133,135,0.0452137813055003,White,24,F,Non-US,10000,850,0.092,undergrad,STEM,9000.0,0.8032727272727274,0.35113491421772436,1
